"TOA5","S2bog","CR1000","34019","CR1000.Std.19","CPU:2020.01.13_S2BogWell.CR1","14464","S2BWMet"
TIMESTAMP,RECORD,AirT,AirTBW,RH,RHBW,PAR_Den,BP,BPnorm,Batt_volt
TS,RN,Deg C,Deg C,%,%,Âµmol/s/mÂ²,kPa,kPa,V DC
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
2020-01-14 12:00:00,50,-4.8,-4.452,86.3,93,77.22396,96.2,101.2,11.86
2020-01-14 12:30:00,51,-4.8,-4.412,84.8,91.4,120.0823,96.2,101.2,11.89
2020-01-14 13:00:00,52,-4.6,-4.148,80.5,86.5,147.1534,96.2,101.2,11.92
2020-01-14 13:30:00,53,-5,-4.534,82.1,90.3,91.73071,96.3,101.3,11.9
2020-01-14 14:00:00,54,-5.8,-5.608,79.6,87.5,81.53192,96.3,101.3,11.89
2020-01-14 14:30:00,55,-6.5,-6.176,80,87.2,113.0515,96.4,101.3,11.93
2020-01-14 15:00:00,56,-7,-6.806,78.5,86.8,94.49928,96.4,101.4,11.96
2020-01-14 15:30:00,57,-7.8,-7.495,80.5,88.8,50.82677,96.5,101.5,11.89
2020-01-14 16:00:00,58,-8.3,-8.02,80.8,88.9,22.95014,96.5,101.5,11.82
2020-01-14 16:30:00,59,-8.7,-8.59,80.6,89.4,12.0844,96.6,101.6,11.84
2020-01-14 17:00:00,60,-9.5,-9.77,80.2,90.7,0.9452853,96.6,101.6,11.82
2020-01-14 17:30:00,61,-11,-11.27,80.2,93.2,0.2701241,96.7,101.7,11.81
2020-01-14 18:00:00,62,-12.4,-12.64,80.6,93.1,0.2701584,96.7,101.7,11.8
2020-01-14 18:30:00,63,-13.1,-13.21,83.1,93.5,0.2702116,96.8,101.8,11.79
2020-01-14 19:00:00,64,-14.2,-14.08,82.6,92.6,0.2027013,96.9,101.8,11.8
2020-01-14 19:30:00,65,-14.5,-14.39,81.8,91.9,0.2703136,96.8,101.8,11.79
2020-01-14 20:00:00,66,-15.4,-15.36,80.7,91.6,0.2703314,96.9,101.8,11.79
2020-01-14 20:30:00,67,-16.3,-16.52,77.6,90.6,0.2703672,96.9,101.9,11.79
2020-01-14 21:00:00,68,-17.2,-17.64,75.9,90.7,0.2703765,96.9,101.9,11.79
2020-01-14 21:30:00,69,-17.9,-18.22,77.3,90.5,0.3380176,97,101.9,11.79
2020-01-14 22:00:00,70,-18.5,-18.62,77.8,91,0.2028487,96.9,101.9,11.79
2020-01-14 22:30:00,71,-18.2,-17.75,83.2,91.3,0.2028699,96.9,101.9,11.78
2020-01-14 23:00:00,72,-18.4,-18.17,80.5,91.2,0.2028814,97,102,11.78
2020-01-14 23:30:00,73,-19,-18.81,79.3,90,0.2705189,97.1,102.1,11.78
2020-01-15 00:00:00,74,-19,-18.74,80.2,90.7,0.2028919,97.2,102.2,11.75
2020-01-15 00:30:00,75,-19.4,-19.08,78.3,89.3,0.2028832,97.2,102.2,11.78
2020-01-15 01:00:00,76,-19.8,-19.52,79.3,89.8,0.2028902,97.1,102.1,11.78
2020-01-15 01:30:00,77,-19.6,-19.42,79.4,89.9,0.2705394,97.2,102.1,11.78
2020-01-15 02:00:00,78,-19.3,-19.03,80.2,89.9,0.2029157,97.2,102.2,11.77
2020-01-15 02:30:00,79,-19.1,-18.62,80.7,90.1,0.2705675,97.2,102.2,11.78
2020-01-15 03:00:00,80,-18.9,-18.36,80.6,89.5,0.2705694,97.1,102.1,11.77
2020-01-15 03:30:00,81,-18.8,-18.25,79.8,88.7,0.2705407,97.1,102.1,11.78
2020-01-15 04:00:00,82,-18.8,-18.19,79.2,88.7,0.2705216,97.1,102.1,11.77
2020-01-15 04:30:00,83,-18.6,-18.09,79.7,89,0.2028872,97.1,102.1,11.78
2020-01-15 05:00:00,84,-18.5,-17.99,79.8,88.7,0.2028916,97,102,11.77
2020-01-15 05:30:00,85,-18.6,-18.09,79.6,88.9,0.202889,97,102,11.78
2020-01-15 06:00:00,86,-18.4,-17.97,79.4,88.9,0.2028963,97,102,11.76
2020-01-15 06:30:00,87,-18.3,-17.77,80.4,89.4,0.2705295,97,102,11.78
2020-01-15 07:00:00,88,-18.1,-17.64,80.9,90,0.2028793,97,101.9,11.77
2020-01-15 07:30:00,89,-17.7,-17.3,81,89.6,0.2705085,97,101.9,11.77
2020-01-15 08:00:00,90,-17.5,-17.07,81,89.6,1.284904,96.9,101.9,11.77
2020-01-15 08:30:00,91,-17.4,-16.83,81.1,89.7,4.86891,97,102,11.78
2020-01-15 09:00:00,92,-17.2,-16.6,80.9,89.4,12.64495,97.1,102.1,11.78
2020-01-15 09:30:00,93,-17,-16.49,80.7,88.8,12.64471,97.1,102.1,11.78
2020-01-15 10:00:00,94,-16.8,-16.38,80.2,89,11.6969,97.1,102.1,11.77
2020-01-15 10:30:00,95,-16.9,-16.32,81.3,89.4,18.1856,97.1,102.1,11.79
2020-01-15 11:00:00,96,-16.6,-16.05,79.6,88.1,29.88299,97.1,102.1,11.81
2020-01-15 11:30:00,97,-16.6,-16.05,79.1,87.6,42.59072,97.1,102.1,11.84
2020-01-15 12:00:00,98,-16.4,-15.77,77.7,85.9,41.97852,97.1,102.1,11.86
2020-01-15 12:30:00,99,-16.1,-15.3,78.8,86.8,50.35707,97.1,102.1,11.88
2020-01-15 13:00:00,100,-15.6,-15.11,77.8,85.6,50.62867,97,102,11.9
2020-01-15 13:30:00,101,-15.4,-14.86,77.4,86.1,59.95847,97,102,11.92
2020-01-15 14:00:00,102,-15.3,-14.87,78.8,86.3,36.6314,97,102,11.87
2020-01-15 14:30:00,103,-15.3,-14.65,79.5,87.1,36.90126,97,102,11.9
2020-01-15 15:00:00,104,-15.2,-14.57,78.6,87.6,80.76225,97.1,102.1,11.85
2020-01-18 22:00:00,262,-16,-15.57,78.5,87.2,0.2703736,96.6,101.6,11.77
2020-01-18 22:30:00,263,-16.2,-15.75,79,88,0.2703769,96.7,101.6,11.78
2020-01-18 23:00:00,264,-16.5,-16.14,79.3,88.1,0.2027871,96.7,101.7,11.78
2020-01-18 23:30:00,265,-16.2,-15.64,80.2,88.7,0.2703814,96.8,101.8,11.77
2020-01-19 00:00:00,266,-16,-15.42,79.5,88,0.2703958,96.8,101.8,11.77
2020-01-19 00:30:00,267,-16,-15.46,79.6,88,0.2703932,96.9,101.9,11.77
2020-01-19 01:00:00,268,-16.1,-15.81,79.4,88.4,0.2703853,97,101.9,11.76
2020-01-19 01:30:00,269,-16.3,-15.83,79.6,88.4,0.2703721,97,102,11.77
2020-01-19 02:00:00,270,-16.4,-15.93,80.5,89.1,0.2703848,97,102,11.77
2020-01-19 02:30:00,271,-16.2,-15.67,81.2,89.5,0.2704185,97.1,102.1,11.77
2020-01-19 03:00:00,272,-15.9,-15.4,80.6,88.8,0.2704157,97.2,102.1,11.75
2020-01-19 03:30:00,273,-15.7,-15.22,81.1,89.3,0.2704075,97.2,102.2,11.77
2020-01-19 04:00:00,274,-15.6,-15.06,81,89.6,0.2703947,97.3,102.2,11.77
2020-01-19 04:30:00,275,-15.4,-14.98,80.9,89.2,0.2703755,97.3,102.3,11.76
2020-01-19 05:00:00,276,-15.2,-14.91,81.8,89.9,0.2703765,97.4,102.4,11.76
2020-01-19 05:30:00,277,-15.3,-14.83,82.2,90.3,0.2703673,97.4,102.4,11.76
2020-01-19 06:00:00,278,-15.3,-14.77,82.3,90.3,0.2703794,97.5,102.4,11.76
2020-01-19 06:30:00,279,-15.1,-14.67,82.6,90.7,0.20278,97.6,102.5,11.74
2020-01-19 07:00:00,280,-15.1,-14.65,82.6,90.6,0.270386,97.6,102.6,11.75
2020-01-19 07:30:00,281,-15,-14.57,83,91,0.2703775,97.6,102.6,11.76
2020-01-19 08:00:00,282,-15,-14.51,82.9,90.9,1.284273,97.7,102.7,11.76
2020-01-19 08:30:00,283,-14.9,-14.41,83.1,91,3.650046,97.7,102.7,11.75
2020-01-19 09:00:00,284,-14.7,-14.23,82.6,90.3,9.125164,97.7,102.7,11.77
2020-01-19 09:30:00,285,-14.4,-13.82,82.1,89.2,20.14221,97.8,102.8,11.79
2020-01-19 10:00:00,286,-13.8,-13.33,81.2,88.7,29.33238,97.8,102.8,11.8
2020-01-19 10:30:00,287,-13.4,-12.62,79.5,86.5,38.05144,97.9,102.8,11.86
2020-01-19 11:00:00,288,-12.9,-12.19,78.8,85.7,46.16104,97.9,102.9,11.9
2020-01-19 11:30:00,289,-12.1,-11.46,76.9,83.2,54.73815,97.9,102.9,11.92
2020-01-19 12:00:00,290,-12,-11.31,76.7,83.3,64.86343,97.9,102.9,11.97
2020-01-19 12:30:00,291,-11.1,-10.47,76.3,82.8,63.64188,97.9,102.9,11.98
2020-01-19 13:00:00,292,-11.4,-10.4,75.7,83.4,56.06765,97.9,102.9,11.99
2020-01-19 13:30:00,293,-11.1,-10.34,75.2,81.8,50.05154,97.8,102.8,12
2020-01-19 14:00:00,294,-10.9,-10.44,74.9,83.4,38.96909,97.9,102.8,11.95
2020-01-19 14:30:00,295,-11.1,-10.66,77.7,84,25.93398,97.9,102.8,11.93
2020-01-19 15:00:00,296,-11.2,-10.62,79.2,86.6,21.67987,97.9,102.9,11.92
2020-01-19 15:30:00,297,-11.2,-10.68,80.3,87.5,19.7211,97.9,102.9,11.91
2020-01-19 16:00:00,298,-11.2,-10.62,80.4,87.7,13.50881,98,103,11.89
2020-01-19 16:30:00,299,-11.4,-10.97,81.1,89.2,5.201121,98,103,11.87
2020-01-19 17:00:00,300,-11.5,-11.31,81.3,90.4,0.7430627,98,103,11.86
2020-01-19 17:30:00,301,-12,-11.64,81.7,90,0.2026553,98.1,103.1,11.85
2020-01-19 18:00:00,302,-12.2,-11.94,81.7,90.1,0.2026811,98.1,103.1,11.84
2020-01-19 18:30:00,303,-12.5,-12.21,82,90.8,0.202683,98.1,103.1,11.84
2020-01-19 19:00:00,304,-12.8,-12.43,82.1,90.4,0.2026886,98.2,103.1,11.83
2020-01-19 19:30:00,305,-13,-12.66,82.7,91.1,0.2027185,98.2,103.1,11.83
2020-01-19 20:00:00,306,-13.3,-13,82.3,91.1,0.2702971,98.2,103.2,11.82
2020-01-19 20:30:00,307,-13.6,-13.34,82,90.9,0.202743,98.2,103.2,11.81
2020-01-19 21:00:00,308,-14,-13.71,82.6,91.5,0.2027566,98.2,103.2,11.8
2020-01-19 21:30:00,309,-14.2,-13.84,82.6,91.2,0.2703405,98.2,103.2,11.8
2020-01-19 22:00:00,310,-14.3,-13.99,82.4,91.2,0.2027579,98.2,103.2,11.8
2020-01-19 22:30:00,311,-14.4,-14.1,82.3,91.3,0.2027567,98.2,103.2,11.79
2020-01-19 23:00:00,312,-14.7,-14.39,81.5,90.9,0.2703395,98.2,103.2,11.79
2020-01-19 23:30:00,313,-15.3,-15.16,79.6,89.5,0.2027593,98.2,103.2,11.79
2020-01-20 00:00:00,314,-16.4,-16.32,76.8,89.6,0.2027709,98.3,103.3,11.77
2020-01-20 00:30:00,315,-17.2,-17.5,75.9,87.8,0.2027712,98.3,103.3,11.77
2020-01-20 01:00:00,316,-18.4,-18.56,74.9,88.6,0.2704013,98.4,103.3,11.77
2020-01-20 01:30:00,317,-19.1,-18.99,79.2,90,0.2028335,98.4,103.4,11.77
2020-01-20 02:00:00,318,-18.2,-17.77,82.3,92.1,0.2028662,98.4,103.4,11.75
2020-01-20 02:30:00,319,-17.9,-17.36,81.7,90.9,0.2028822,98.4,103.4,11.77
2020-01-20 03:00:00,320,-18.1,-17.62,81.1,90.7,0.2705175,98.4,103.4,11.76
2020-01-20 03:30:00,321,-18.2,-17.63,80.5,91,0.2028975,98.4,103.4,11.76
2020-01-20 04:00:00,322,-18.4,-17.98,80.1,90.1,0.2028962,98.4,103.4,11.76
2020-01-20 04:30:00,323,-18.8,-18.48,78.1,89.4,0.270516,98.5,103.4,11.76
2020-01-20 05:00:00,324,-19.8,-19.72,75.6,88,0.2028812,98.5,103.4,11.76
2020-01-20 05:30:00,325,-20.7,-20.66,76,87.9,0.2705278,98.5,103.5,11.76
2020-01-20 06:00:00,326,-21.1,-21.17,75.6,87.9,0.2029076,98.5,103.5,11.76
2020-01-20 06:30:00,327,-21.7,-21.89,74,86.7,0.2705901,98.6,103.6,11.76
2020-01-20 07:00:00,328,-22.5,-22.58,72.1,86.4,0.2705958,98.6,103.6,11.75
2020-01-20 07:30:00,329,-23.3,-23.36,72.5,85.6,0.3382506,98.6,103.6,11.75
2020-01-20 08:00:00,330,-24,-23.97,71.9,85.3,2.232872,98.6,103.6,11.76
2020-01-20 08:30:00,331,-24.2,-24.16,73.1,86.3,6.564061,98.7,103.6,11.75
2020-01-20 09:00:00,332,-24.4,-23.93,76.5,87.6,10.35388,98.7,103.7,11.77
2020-01-20 09:30:00,333,-23.9,-23.42,76.2,87,16.91819,98.6,103.6,11.79
2020-01-20 10:00:00,334,-22.6,-21.55,78.5,89.3,56.77769,98.6,103.6,11.81
2020-01-20 10:30:00,335,-21,-19.8,82.4,88.7,23.68587,98.6,103.6,11.85
2020-01-20 11:00:00,336,-17.4,-16.09,86.5,93.4,46.41775,98.5,103.5,11.88
2020-01-20 11:30:00,337,-14.6,-13.52,83.3,89.9,47.35707,98.5,103.4,12.01
2020-01-20 12:00:00,338,-13,-11.43,76.4,79.11,68.64228,98.4,103.4,12.64
2020-01-20 12:30:00,339,-11.8,-10.14,71,75.39,237.4517,98.4,103.4,12.2
2020-01-20 13:00:00,340,-10.6,-9.92,64.9,72.53,42.91048,98.3,103.3,11.98
2020-01-20 13:30:00,341,-9.6,-9.28,66,77.34,51.07111,98.3,103.2,13.11
2020-01-20 14:00:00,342,-10,-9.19,70,75.57,38.23154,98.2,103.2,12.28
2020-01-20 14:30:00,343,-10,-9.51,72.1,79.36,22.82799,98.1,103.1,12.1
2020-01-20 15:00:00,344,-10.1,-9.79,72.6,81.2,16.00669,98.1,103.1,12.09
2020-01-20 15:30:00,345,-10.2,-10,72.1,81.8,12.62966,98.1,103.1,12.06
2020-01-20 16:00:00,346,-11,-10.68,76.6,85.5,9.185233,98.1,103.1,12.01
2020-01-20 16:30:00,347,-12,-11.85,75.6,86.8,5.066017,98.1,103.1,11.99
2020-01-20 17:00:00,348,-13.3,-13.52,75.5,87.9,1.080873,98.1,103.1,11.96
2020-01-20 17:30:00,349,-14.5,-14.89,75.6,90.4,0.2026856,98.1,103.1,11.95
2020-01-20 18:00:00,350,-15.6,-15.87,76.1,90,0.270308,98.1,103.1,11.94
2020-01-20 18:30:00,351,-16.5,-16.73,75.5,89.5,0.2703427,98.1,103.1,11.94
2020-01-20 19:00:00,352,-17.3,-17.23,79.4,91.1,0.270358,98.1,103.1,11.93
2020-01-20 19:30:00,353,-17.1,-16.88,81.5,93.4,0.2704166,98.1,103,11.92
2020-01-20 20:00:00,354,-16.6,-16.24,81.4,92.6,0.2028229,98,103,11.91
2020-01-20 20:30:00,355,-16.8,-16.4,82.7,93.4,0.2704605,98,103,11.91
2020-01-20 21:00:00,356,-16.4,-15.91,83.8,93.1,0.202857,98,103,11.9
2020-01-20 21:30:00,357,-16.1,-15.67,84.5,93.2,0.2028553,97.9,102.9,11.9
2020-01-20 22:00:00,358,-15.9,-15.46,83.2,92.5,0.202847,97.9,102.9,11.9
2020-01-20 22:30:00,359,-15.8,-15.3,84.5,92.3,0.2704475,97.8,102.8,11.89
2020-01-20 23:00:00,360,-16.1,-15.71,82.5,91.5,0.2028175,97.9,102.8,11.87
2020-01-20 23:30:00,361,-16.5,-16.16,82.9,91.6,0.2028269,97.8,102.8,11.89
2020-01-21 00:00:00,362,-16.7,-16.4,82.9,92.3,0.2028285,97.8,102.7,11.88
2020-01-21 00:30:00,363,-16.9,-16.62,81.6,91.6,0.2704383,97.7,102.7,11.88
2020-01-21 01:00:00,364,-16.9,-16.43,81.8,91,0.2704569,97.7,102.7,11.88
2020-01-21 01:30:00,365,-16.8,-16.29,81.9,91.6,0.2704688,97.6,102.6,11.87
2020-01-21 02:00:00,366,-17.2,-16.81,81.9,90.7,0.202856,97.6,102.6,11.86
2020-01-21 02:30:00,367,-17.3,-16.81,80.5,90,0.202856,97.6,102.6,11.85
2020-01-21 03:00:00,368,-17.9,-17.51,81,90.5,0.2028628,97.5,102.5,11.86
2020-01-21 03:30:00,369,-17.9,-17.34,81.9,90.6,0.2028547,97.5,102.4,11.86
2020-01-21 04:00:00,370,-17.8,-17.34,82.1,91.6,0.2028577,97.4,102.4,11.83
2020-01-21 04:30:00,371,-17.6,-17.05,81.2,90.1,0.2028747,97.4,102.4,11.85
2020-01-21 05:00:00,372,-17.7,-17.28,80.6,89.7,0.2028764,97.3,102.3,11.85
2020-01-21 05:30:00,373,-18.1,-17.95,79.5,89.4,0.202875,97.3,102.3,11.84
2020-01-21 06:00:00,374,-18.2,-18.07,80,89.5,0.270504,97.3,102.2,11.84
2020-01-21 06:30:00,375,-18.5,-18.13,81.3,90.6,0.2028832,97.2,102.2,11.83
2020-01-21 07:00:00,376,-19.1,-18.79,80.2,90.1,0.2705238,97.1,102.1,11.83
2020-01-21 07:30:00,377,-19.2,-18.97,79.6,89.4,0.2705219,97.1,102.1,11.83
2020-01-21 08:00:00,378,-18.9,-18.54,82.1,90.9,2.028965,97,102,11.83
2020-01-21 08:30:00,379,-18.3,-17.82,82,91.2,8.25108,97,102,11.82
2020-01-21 09:00:00,380,-17.5,-16.97,81.8,90.9,16.2983,96.9,101.9,11.84
2020-01-21 09:30:00,381,-15.8,-14.94,82.2,90.3,26.71459,96.9,101.9,11.88
2020-01-21 10:00:00,382,-14.2,-13.6,77.2,85.1,66.20243,96.8,101.8,11.9
2020-01-21 10:30:00,383,-13.7,-13.04,76.2,83.8,26.57056,96.7,101.7,11.9
2020-01-21 11:00:00,384,-12.2,-11.44,72.4,78.86,62.52548,96.7,101.6,11.93
2020-01-21 11:30:00,385,-10.7,-9.92,67.9,75.74,55.15128,96.6,101.6,11.97
2020-01-21 12:00:00,386,-9.5,-8.73,66.1,72.72,91.16198,96.5,101.5,11.98
2020-01-24 23:00:00,552,-5.9,-5.588,87.6,94.6,0.1349993,96.5,101.5,11.75
2020-01-24 23:30:00,553,-6,-5.75,88,95.1,0.2024995,96.5,101.4,11.72
2020-01-25 00:00:00,554,-6.1,-5.74,88.4,95.3,0.2025014,96.5,101.4,11.75
2020-01-25 00:30:00,555,-6,-5.72,88.7,95.5,0.1350109,96.4,101.4,11.75
2020-01-25 01:00:00,556,-6.1,-5.689,88.9,95.5,0.2025258,96.4,101.4,11.75
2020-01-25 01:30:00,557,-6,-5.628,89,95.8,0.2025349,96.4,101.4,11.74
2020-01-25 02:00:00,558,-5.9,-5.578,89.5,95.9,0.2025228,96.4,101.4,11.74
2020-01-25 02:30:00,559,-5.8,-5.526,89.8,96.1,0.1350156,96.4,101.4,11.74
2020-01-25 03:00:00,560,-5.8,-5.446,90,96.8,0.2025308,96.4,101.4,11.74
2020-01-25 03:30:00,561,-5.8,-5.365,90.8,97.1,0.2025139,96.4,101.3,11.74
2020-01-25 04:00:00,562,-5.7,-5.426,90.7,97.6,0.2025009,96.4,101.3,11.74
2020-01-25 04:30:00,563,-5.6,-5.426,91.4,98.5,0.2025004,96.4,101.3,11.74
2020-01-25 05:00:00,564,-5.6,-5.344,91.7,98.4,0.2025034,96.4,101.3,11.74
2020-01-25 05:30:00,565,-5.7,-5.324,92.2,98.3,0.2025035,96.4,101.3,11.74
2020-01-25 06:00:00,566,-5.7,-5.314,91.3,97.5,0.2025022,96.4,101.3,11.74
2020-01-25 06:30:00,567,-5.5,-5.354,91.7,97.8,0.270006,96.4,101.3,11.74
2020-01-25 07:00:00,568,-5.6,-5.385,91.4,97.7,0.2024971,96.4,101.3,11.74
2020-01-25 07:30:00,569,-5.6,-5.324,91.6,98.3,0.4049985,96.4,101.3,11.73
2020-01-25 08:00:00,570,-5.6,-5.324,91.7,98,5.3327,96.3,101.3,11.74
2020-01-25 08:30:00,571,-5.6,-5.203,91.5,97.4,23.15326,96.3,101.3,11.74
2020-01-25 09:00:00,572,-5.3,-4.898,90.4,96.1,38.9492,96.3,101.3,11.75
2020-01-25 09:30:00,573,-4.9,-4.554,90.1,96,57.23995,96.3,101.3,11.77
2020-01-25 10:00:00,574,-4.6,-4.128,89.3,94.9,69.3242,96.3,101.3,11.78
2020-01-25 10:30:00,575,-4.3,-3.864,89.5,94.6,84.37659,96.3,101.3,11.77
2020-01-25 11:00:00,576,-4,-3.52,88.5,94.3,101.0476,96.3,101.3,11.81
2020-01-25 11:30:00,577,-3.6,-3.014,87.2,92.7,142.2807,96.3,101.3,11.85
2020-01-25 12:00:00,578,-3.2,-2.466,85.4,90.6,143.1452,96.2,101.2,11.86
2020-01-25 12:30:00,579,-2.7,-2.142,83.4,90.4,129.3004,96.2,101.2,11.87
2020-01-25 13:00:00,580,-2.7,-2.223,83.9,89.6,128.4106,96.2,101.2,11.87
2020-01-25 13:30:00,581,-2.4,-2.142,83.2,90.3,122.8057,96.2,101.2,11.86
2020-01-25 14:00:00,582,-2.6,-2.041,83,89,118.3504,96.2,101.1,11.82
2020-01-25 14:30:00,583,-2.4,-1.898,83.8,90.6,95.47453,96.1,101.1,11.86
2020-01-25 15:00:00,584,-2.5,-2.162,84.6,91.1,63.01776,96.1,101.1,11.84
2020-01-25 15:30:00,585,-2.7,-2.294,85.3,91.6,46.69073,96.1,101.1,11.83
2020-01-25 16:00:00,586,-2.7,-2.335,85,92.5,29.01304,96.1,101.1,11.78
2020-01-25 16:30:00,587,-3,-2.528,86.3,92.6,12.75204,96.1,101.1,11.79
2020-01-25 17:00:00,588,-2.9,-2.69,87.1,93.8,2.698977,96.1,101.1,11.78
2020-01-25 17:30:00,589,-3.1,-2.872,87.6,95.2,0.269929,96.1,101.1,11.77
2020-01-25 18:00:00,590,-3.3,-2.982,88.2,95.2,0.2024595,96.1,101.1,11.76
2020-01-25 18:30:00,591,-3.4,-3.104,87.8,95,0.2024631,96.1,101.1,11.76
2020-01-25 19:00:00,592,-3.5,-3.216,88.8,95.7,0.2024722,96.1,101.1,11.75
2020-01-25 19:30:00,593,-3.6,-3.278,88.8,95.9,0.2024682,96.1,101.1,11.75
2020-01-25 20:00:00,594,-3.6,-3.378,88.7,94.8,0.2024686,96.1,101.1,11.75
2020-01-25 20:30:00,595,-3.8,-3.48,88.3,94.5,0.2024637,96.2,101.1,11.74
2020-01-25 21:00:00,596,-3.8,-3.58,88.5,94.9,0.2024605,96.2,101.1,11.71
2020-01-25 21:30:00,597,-3.9,-3.682,88,94.7,0.2024734,96.1,101.1,11.74
2020-01-25 22:00:00,598,-4,-3.742,89.4,96.1,0.2024832,96.1,101.1,11.74
2020-01-25 22:30:00,599,-4.1,-3.824,88.8,95.5,0.202497,96.1,101.1,11.74
2020-01-25 23:00:00,600,-4.1,-3.915,88.7,95.9,0.2024994,96.1,101.1,11.74
2020-01-25 23:30:00,601,-4.1,-3.996,89.6,95.7,0.2024988,96.1,101.1,11.74
2020-01-26 00:00:00,602,-4.3,-4.077,89.5,96.1,0.2025056,96.1,101.1,11.74
2020-01-26 00:30:00,603,-4.4,-4.189,89.9,96.6,0.2025016,96.1,101.1,11.74
2020-01-26 01:00:00,604,-4.6,-4.311,90,96.6,0.2025093,96.1,101,11.73
2020-01-26 01:30:00,605,-4.4,-4.412,90,96.9,0.2024958,96.1,101.1,11.74
2020-01-26 02:00:00,606,-4.7,-4.473,90.4,97,0.2699909,96.1,101.1,11.73
2020-01-26 02:30:00,607,-4.8,-4.574,90.4,97,0.2699913,96.1,101.1,11.73
2020-01-26 03:00:00,608,-5.1,-4.716,91.1,97.2,0.2025024,96.1,101.1,11.73
2020-01-26 03:30:00,609,-5.1,-4.838,91.1,97.4,0.2025029,96.1,101.1,11.73
2020-01-26 04:00:00,610,-5.1,-4.938,90.9,97.3,0.2025061,96.1,101.1,11.73
2020-01-26 04:30:00,611,-5.3,-5,91.1,97.8,0.2025037,96.1,101,11.72
2020-01-26 05:00:00,612,-5.2,-5.081,91.8,98.4,0.270003,96.1,101,11.73
2020-01-26 05:30:00,613,-5.3,-5.224,91.8,98.1,0.2700077,96.1,101,11.73
2020-01-26 06:00:00,614,-5.4,-5.304,91.6,98.2,0.2025098,96.1,101,11.73
2020-01-26 06:30:00,615,-5.7,-5.385,92.7,98.9,0.202502,96.1,101,11.73
2020-01-26 07:00:00,616,-5.7,-5.406,92.6,99.4,0.2699955,96.1,101,11.73
2020-01-26 07:30:00,617,-5.8,-5.526,92.6,99.6,0.3374993,96.1,101.1,11.73
2020-01-26 08:00:00,618,-5.9,-5.628,93.8,99.6,3.375031,96.1,101.1,11.72
2020-01-26 08:30:00,619,-5.8,-5.608,93.5,99.8,10.26009,96.1,101.1,11.73
2020-01-26 09:00:00,620,-5.8,-5.588,93.2,99.3,22.47805,96.1,101.1,11.73
2020-01-26 09:30:00,621,-5.9,-5.568,94.8,99.9,32.46834,96.1,101.1,11.74
2020-01-26 10:00:00,622,-5.8,-5.396,93.1,98.4,51.70324,96.1,101.1,11.75
2020-01-26 10:30:00,623,-5.6,-5.244,92.5,97.7,73.44052,96.1,101.1,11.77
2020-01-26 11:00:00,624,-5.6,-5.244,91.3,96.8,81.33756,96.2,101.1,11.79
2020-01-26 11:30:00,625,-5.5,-4.949,90,95.2,109.0884,96.1,101.1,11.81
2020-01-26 12:00:00,626,-5.3,-4.798,90.6,95.8,105.7731,96.1,101.1,11.82
2020-01-26 12:30:00,627,-4.8,-4.614,89.1,94.6,111.3778,96.1,101,11.83
2020-01-26 13:00:00,628,-5,-4.554,88.1,94,117.5853,96.1,101,11.8
2020-01-26 13:30:00,629,-4.8,-4.291,87.9,93.7,102.319,96,101,11.82
2020-01-26 14:00:00,630,-5,-4.513,88.5,94.6,100.1533,96,101,11.84
2020-01-26 14:30:00,631,-4.8,-4.352,87.5,93.9,76.32888,96,101,11.81
2020-01-26 15:00:00,632,-5,-4.493,88.4,94.4,62.83078,96.1,101,11.81
2020-01-26 15:30:00,633,-4.8,-4.534,87.8,94.5,46.16172,96.1,101,11.79
2020-01-26 16:00:00,634,-5.2,-4.898,89.2,96,27.67221,96.1,101.1,11.78
2020-01-26 16:30:00,635,-5.4,-5.182,89.9,96.8,13.02726,96.1,101.1,11.76
2020-01-26 17:00:00,636,-5.5,-5.224,90.8,97.5,2.970033,96.2,101.2,11.75
2020-01-26 17:30:00,637,-5.7,-5.365,91.6,97.8,0.2700066,96.2,101.2,11.74
2020-01-26 18:00:00,638,-5.7,-5.385,92.3,98.6,0.2025061,96.2,101.2,11.73
2020-01-26 18:30:00,639,-5.8,-5.487,92.3,98.5,0.2700098,96.2,101.2,11.73
2020-01-26 19:00:00,640,-5.8,-5.526,93,99.5,0.2700098,96.2,101.2,11.73
2020-01-26 19:30:00,641,-5.9,-5.608,93.2,99.3,0.2700185,96.2,101.2,11.69
2020-01-26 20:00:00,642,-6,-5.689,93.5,99.6,0.2700131,96.3,101.2,11.73
2020-01-26 20:30:00,643,-6,-5.75,93.1,99.6,0.135004,96.3,101.3,11.73
2020-01-26 21:00:00,644,-6.1,-5.973,92.5,98.3,0.2025061,96.3,101.3,11.69
2020-01-26 21:30:00,645,-6.4,-6.105,92.8,99,0.2025204,96.3,101.3,11.72
2020-01-26 22:00:00,646,-6.6,-6.238,91.9,98.2,0.1350162,96.3,101.3,11.72
2020-01-26 22:30:00,647,-6.6,-6.338,92.3,98.4,0.2025351,96.3,101.3,11.69
2020-01-26 23:00:00,648,-6.7,-6.42,91.7,98.3,0.2025454,96.3,101.3,11.71
2020-01-26 23:30:00,649,-6.8,-6.44,92,98.1,0.1350311,96.4,101.3,11.72
2020-01-27 00:00:00,650,-6.9,-6.622,91.3,97.7,0.2025471,96.4,101.3,11.69
