"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hs","Hc","tau","u_star","cov_Uz_Uz","cov_Uz_Ux","cov_Uz_Uy","cov_Uz_co2","cov_Uz_h2o","cov_Uz_Ts","cov_Ux_Ux","cov_Ux_Uy","cov_Ux_co2","cov_Ux_h2o","cov_Ux_Ts","cov_Uy_Uy","cov_Uy_co2","cov_Uy_h2o","cov_Uy_Ts","cov_co2_co2","cov_h2o_h2o","cov_Ts_Ts","Uz_Avg","Ux_Avg","Uy_Avg","co2_mean","h2o_Avg","Ts_mean","rho_a_mean","press_mean","panel_temp_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","batt_volt_Avg","std_wnd_dir","n_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Fc_irga","LE_irga","co2_wpl_LE","co2_wpl_H","h2o_wpl_LE","h2o_wpl_H","h2o_hmp_mean","t_hmp_mean","SWUpper_Avg","SWLower_Avg","LWUpper_Avg","LWLower_Avg","LWUpperCo_Avg","LWLowerCo_Avg","RsNet_Avg","RlNet_Avg","Rn_Avg","CNR4TC_Avg","Albedo_Avg","hfp01sc_1_Avg","hfp01sc_2_Avg","hfp01sc_3_Avg","hfp01sc_4_Avg","del_Tsoil(1)","del_Tsoil(2)","soil_water_T_Avg(1)","soil_water_T_Avg(2)","Tsoil_avg(1)","Tsoil_avg(2)","shf_cal(1)","shf_cal(2)","shf_cal(3)","shf_cal(4)","cs616_Avg(1)","cs616_Avg(2)","ch4_um_mol_Avg","press_7700_Avg","rssi_Avg"
"TS","RN","mg/(m^2 s)","W/m^2","W/m^2","W/m^2","kg/(m s^2)","m/s","(m/s)^2","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(mg/m^3)^2","(g/m^3)^2","C^2","m/s","m/s","m/s","mg/m^3","g/m^3","C","kg/m^3","kPa","C","degrees","degrees","m/s","m/s","V","degrees","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","unitless","mg/(m^2 s)","W/m^2","mg/(m^2 s)","mg/(m^2 s)","W/m^2","W/m^2","g/m^3","C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","C","C","frac_v_wtr","frac_v_wtr","C","C","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","uSeconds","uSeconds","umol/mol","kPa",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg"
"2022-07-14 21:00:00",5885,0.2735656,11.51634,-18.78458,-19.34332,0.02388826,0.1444997,0.06192469,0.01986786,-0.006422585,0.3075131,0.00537312,-0.01634284,0.1957636,-0.0387985,-0.5990455,-0.006891303,0.001443622,0.3572749,-0.6832138,0.00277727,0.01126877,62.07458,0.01706373,0.05029782,-0.04354868,0.09542996,0.5323495,666.8256,14.3241,21.82659,1.144065,96.71759,22.10853,240.163,79.83698,0.789592,0.5408353,11.06172,45.46435,18000,0,0,0,0,0,0,0,0,0,0,94,0.3075131,13.11041,0.005104839,-0.03905236,0.2479463,-1.842016,13.27388,19.64175,-0.988,1.196,-25.98,-2.713,7999,7999,-2.184,-23.27,-25.45,769.3,"INF",7.580784,6.139141,5.494914,8.1452,0.03928757,0.02835274,1.038824,0.9815487,17.84424,18.07728,22.34266,19.7539,21.82175,20.1196,42.78308,42.02295,1.909066,95.82012,78.8736
"2022-07-14 21:30:00",5886,0.1009675,5.593105,-3.009269,-3.326607,0.006469587,0.07509845,0.01764249,-0.005546825,-0.001019725,0.1057975,0.002369033,-0.002611098,0.1233805,0.06578832,-3.970114,-0.03567907,0.02361611,0.2521926,-10.81338,-0.08553415,0.1011641,3915.589,0.1357369,0.1394972,-0.01157136,-0.07319161,0.2285875,721.088,14.49448,21.15719,1.147135,96.79959,21.80125,212.2454,107.7546,0.5268656,0.2400193,11.06848,59.76676,18000,0,0,0,0,0,0,0,0,0,0,94,0.1057975,5.78044,0.002427537,-0.007257472,0.1099093,-0.2972443,13.38033,19.09468,-1.049,0.227,-16.83,-2.977,7999,7999,-1.277,-13.85,-15.12,767.8,"INF",7.777665,6.239389,5.803769,8.426649,0.02240753,-0.02558708,1.037783,0.9827033,17.86665,18.05169,22.34266,19.7539,21.82175,20.1196,42.78231,42.02486,1.92582,95.90133,78.61369
"2022-07-14 22:00:00",5887,0.756809,9.788281,-21.2207,-21.66769,0.01241828,0.1039581,0.03404792,-0.003221158,-0.01031608,0.7985646,0.004753097,-0.01838194,0.11515,0.03266804,-3.463107,-0.02917249,0.05081416,0.2648417,-9.91846,-0.07216302,0.1482751,1498.515,0.1136867,0.2913905,-0.03968976,-0.04125936,0.4436766,710.5878,13.97341,20.64284,1.149066,96.78695,21.29414,224.6871,95.31289,0.598925,0.4455909,11.06752,40.98437,18000,0,0,0,0,0,0,0,0,0,0,94,0.7985646,11.59756,0.004789435,-0.046545,0.2124116,-2.021688,12.91581,18.64054,-2.72,0.654,-39.06,-4.561,7999,7999,-3.374,-34.5,-37.87,768.1,"INF",7.959364,6.343565,6.107592,8.671053,0.02873802,0.01851654,1.036448,0.9818521,17.89538,18.07021,22.34266,19.7539,21.82175,20.1196,42.7813,42.02311,1.963952,95.88921,78.69339
"2022-07-14 22:30:00",5888,-0.4290542,-13.73183,-1.218131,-0.3824719,0.004910067,0.06526514,0.01291772,0.002879934,-0.003138415,-0.4223138,-0.005481291,-0.00105183,0.05729675,-0.008322064,-0.6751897,-0.005025872,0.004794295,0.0656132,-2.24773,-0.02383762,-0.005628045,2905.285,0.1581439,0.2443064,-0.01284282,-0.1086066,0.1265842,757.0992,13.95635,19.60822,1.152723,96.80124,20.4946,189.3711,130.6289,0.3215758,0.1667902,11.0658,56.19642,18000,0,0,0,0,0,0,0,0,0,0,94,-0.4223138,-13.37435,-0.005865342,-0.0008750164,-0.2423391,-0.1151438,12.82015,17.77875,-2.141,0.906,-38.19,-4.759,7999,7999,-3.046,-33.43,-36.48,771,"INF",8.121285,6.447464,6.401085,8.870104,0.0381279,0.02297783,1.034716,0.9808624,17.93351,18.09319,22.34266,19.7539,21.82175,20.1196,42.78056,42.02225,1.935058,95.90284,78.52267
"2022-07-14 23:00:00",5889,-0.1612117,0.6721652,-2.860743,-2.880368,0.003113755,0.05191915,0.008147508,0.00139413,-0.002307087,-0.1552148,0.0003774915,-0.002465052,0.09922794,0.04413395,-2.995154,-0.03371339,0.0445599,0.1399343,-5.61327,-0.06234174,0.06079112,2540.514,0.1290126,0.1537114,-0.01957943,-0.1190084,0.1208376,734.476,13.57187,19.41799,1.155126,96.82694,19.74038,185.437,134.563,0.4531322,0.1696017,11.05638,64.07262,18000,0,0,0,0,0,0,0,0,0,0,94,-0.1552148,0.9210793,0.0003909658,-0.006387862,0.01634651,-0.2652607,12.58561,17.29043,0.773,1.251,-13.81,-1.367,7999,7999,-0.477,-12.45,-12.92,773,"NAN",8.265916,6.549859,6.680776,9.03305,0.02850342,0.0636425,1.033428,0.9782575,17.96202,18.15683,22.34266,19.7539,21.82175,20.1196,42.78009,42.0217,1.988741,95.92795,78.28419
"2022-07-14 23:30:00",5890,0.5642543,32.81286,-5.250125,-7.188113,0.005017851,0.06591966,0.01991244,0.001289645,-0.004149618,0.5663342,0.01340951,-0.004525415,0.1167192,0.03388474,-3.311517,-0.1271065,0.03095772,0.1524517,-1.45991,-0.0774992,0.01579665,1624.832,0.6672611,0.07301698,-0.03315538,-0.0474112,0.2201696,745.1664,13.32825,19.38951,1.15475,96.81295,19.53973,217.8475,102.1525,0.4498957,0.2252165,11.06062,57.24145,18000,0,0,0,0,0,0,0,0,0,0,93.69967,0.5663342,32.7192,0.01409439,-0.01617438,0.5788103,-0.4851457,12.54161,17.34921,-0.115,1.161,-10.65,-0.882,7999,7999,-1.276,-9.77,-11.05,774.4,"NAN",8.390214,6.651734,6.942142,9.149199,0.0237236,0.01434326,1.03234,0.9774284,17.98574,18.17118,22.34266,19.7539,21.82175,20.1196,42.77944,42.01755,1.985991,95.91432,64.22346
"2022-07-15 00:00:00",5891,5.450591,-19.14534,-15.98074,-14.73061,0.01896487,0.1281016,0.03903209,0.003313573,-0.01607199,5.505798,-0.007129753,-0.01376362,0.2164269,-0.05570446,-92.76332,0.3502694,0.0237454,0.3049057,-57.42005,0.3056524,0.02113702,477315.1,6.152435,0.1675255,-0.04866745,0.1967485,0.271533,1013.023,11.82849,18.99335,1.155689,96.83349,19.3179,265.9265,54.0735,0.6968923,0.335321,11.05768,58.3444,18000,0,0,0,0,0,0,0,0,0,0,91.10439,5.505798,-17.3966,-0.01017713,-0.04502942,-0.3015042,-1.447241,12.29979,17.21317,-2.714,1.779,-6.323,0.015,7999,7999,-4.493,-6.338,-10.83,772.5,-1.074,8.490546,6.747622,7.182799,9.224883,0.0123806,-0.01286316,1.031786,0.9785613,17.99812,18.15831,22.34266,19.7539,21.82175,20.1196,42.77932,42.02771,2.210019,95.93504,21.96097
"2022-07-15 00:30:00",5892,0.08744624,-23.27501,-0.5111321,0.8879901,0.003293287,0.05329073,0.00633663,-0.002839631,-3.91877E-05,0.09826986,-0.009349682,-0.0004387159,0.2606452,0.01618645,20.12332,0.1248186,0.003664525,0.05698109,-3.619981,0.04745178,0.01125895,6219.566,2.145879,0.02097432,-0.05029931,-0.2433031,0.003283306,1035.302,6.283914,18.2148,1.159648,96.88065,19.03756,140.7731,179.2269,0.5431001,0.2433253,11.02167,60.17868,18000,0,0,0,0,0,0,0,0,0,0,79.19317,0.09826986,-22.81322,-0.01359937,0.002775745,-0.4132354,-0.04854934,12.89306,16.27916,-1.208,0.635,-4.359,1.086,7999,7999,-1.843,-5.445,-7.288,772.6,"INF",8.778998,7.006525,7.576033,9.467531,0.02007675,0.077034,1.030907,0.9756775,18.0182,18.23535,22.3842,19.73675,21.83694,20.14548,42.77941,42.03146,2.488889,95.98156,8.260965
"2022-07-15 01:00:00",5893,-0.2834072,14.31774,-0.1147046,-0.9707701,0.002521854,0.04662821,0.01019214,0.001600118,-0.00147198,-0.2877488,0.005767624,-9.843167E-05,0.132854,0.02847051,-20.66675,0.4631602,0.0341505,0.07076519,-9.723182,0.2632547,0.01477,10550.3,6.436184,0.02590783,-0.05257918,0.04413993,0.19137,840.0358,10.69611,18.22734,1.159905,96.81393,18.71469,242.9883,77.01174,0.4248015,0.1963945,11.04585,59.39456,18000,0,0,0,0,0,0,0,0,0,0,88.50061,-0.2877488,14.073,0.006805621,-0.002464049,0.2556766,-0.01093798,12.93395,16.01001,-0.935,0.748,-10.68,0.833,7999,7999,-1.683,-11.52,-13.2,771.6,"INF",8.848421,7.078703,7.748473,9.465822,0.005054474,-0.08496284,1.030662,0.9789728,18.02325,18.15038,22.3842,19.73675,21.83694,20.14548,42.77906,42.0292,2.090903,95.91441,70.57966
"2022-07-15 01:30:00",5894,0.04242359,1.66854,-3.300744,-3.37699,0.01334189,0.1072604,0.01347273,0.001584039,-0.01139523,0.04893491,0.0007962726,-0.002833023,0.1151633,0.07959676,-1.240322,-0.01400194,0.04594675,0.348331,-2.659406,-0.02469036,0.1018857,120.5415,0.01573708,0.09861181,-0.04514686,-0.003979542,0.1300911,716.6526,13.62718,18.04902,1.15968,96.76719,18.48135,228.2479,91.75214,0.5447245,0.1301519,11.05365,70.66377,18000,0,0,0,0,0,0,0,0,0,0,94,0.04893491,1.942905,0.0008015659,-0.007312887,0.03465405,-0.3090194,12.69795,15.96177,-1.574,0.912,-20.01,-0.087,7999,7999,-2.486,-19.92,-22.41,772.1,"INF",8.75563,7.036894,7.79208,9.302743,0.01501274,0.04319382,1.029987,0.977115,18.03826,18.19358,22.3842,19.73675,21.83694,20.14548,42.77885,42.02738,2.02031,95.86802,77.65166
"2022-07-15 02:00:00",5895,0.0003703425,0.7798938,-1.421492,-1.458243,0.002015593,0.04166324,0.002384391,0.001015093,-0.001408075,0.003239251,0.0003672295,-0.001218496,0.09585319,-0.02407121,-1.150255,-0.01062075,0.02282385,0.1041484,2.193146,0.01039843,-0.01551124,224.9879,0.008253722,0.03217095,-0.04279495,-0.1758267,-0.3584095,737.3774,13.55546,17.60261,1.161173,96.75716,18.03148,76.13139,-116.1314,0.5597933,0.3992147,11.05092,43.38254,18000,0,0,0,0,0,0,0,0,0,0,94,0.003239251,0.8960401,0.0003798326,-0.003248741,0.01582908,-0.1319754,12.59399,15.57847,-0.834,0.713,-20.12,-0.329,7999,7999,-1.548,-19.8,-21.34,773.7,"INF",8.741285,7.074479,7.901652,9.209014,0.008810043,0.00437355,1.029606,0.976847,18.04707,18.19795,22.3842,19.73675,21.83694,20.14548,42.77898,42.02586,2.17191,95.85761,77.50726
"2022-07-15 02:30:00",5896,0.03563105,-0.01199712,1.339363,1.331521,0.001405855,0.03476914,0.001863006,0.0003231111,0.001164913,0.03262599,-5.398972E-05,0.001146363,0.08865203,-0.03650234,2.195812,0.02457606,-0.02182944,0.07179663,-1.031404,0.01420492,0.03616401,488.6609,0.1048196,0.1151299,-0.05664057,-0.1601901,0.1226331,761.3813,13.01158,16.92958,1.162928,96.72186,17.58489,177.4358,142.5642,0.3907142,0.2017418,11.05171,56.33193,18000,0,0,0,0,0,0,0,0,0,0,94,0.03262599,-0.1317349,-5.756074E-05,0.003062619,-0.002279846,0.1220176,12.35923,15.07575,-1.899,0.821,-38.7,-3.092,7999,7999,-2.72,-35.61,-38.33,776,"INF",8.727197,7.121745,7.999866,9.106147,0.01457787,0.05172539,1.028971,0.9746532,18.06165,18.24968,22.3842,19.73675,21.83694,20.14548,42.77908,42.02409,2.253376,95.8218,77.25234
"2022-07-15 03:00:00",5897,-0.3241598,-43.48726,-1.671199,0.9308342,0.007951476,0.08257115,0.004409853,-0.0006314878,-0.006788687,-0.3074128,-0.01747392,-0.001426309,0.08166537,-0.002399931,6.803359,0.2915381,-0.03738546,0.2912537,6.428651,0.3492281,0.01056377,1868.212,3.082181,0.09130173,-0.0382304,-0.04594829,-0.1581958,776.1579,10.77687,16.06378,1.166248,96.68083,16.87453,66.19604,-106.196,0.5375624,0.1647336,11.03914,67.45673,18000,0,0,0,0,0,0,0,0,0,0,88.24416,-0.3074128,-42.63635,-0.01892821,0.002181208,-0.7050412,-0.1458673,11.84855,14.2148,-1.512,0.917,-32.44,-3.113,7999,7999,-2.43,-29.33,-31.76,776.8,"INF",8.702485,7.164032,8.078788,8.983895,0.002443314,-0.03146553,1.028874,0.9771228,18.06409,18.21821,22.3842,19.73675,21.83694,20.14548,42.77925,42.04403,2.650274,95.78046,67.33265
"2022-07-15 03:30:00",5898,0.2147958,-2.100764,-1.256519,-1.123141,0.002320283,0.04457463,0.001585215,-0.001412012,-0.00139785,0.2183606,-0.0008034034,-0.001070977,0.08096723,0.006742646,-0.8197776,-0.06491128,-0.03785063,0.02447375,-0.04678307,0.02211286,0.006873351,1415.179,0.4706513,0.08196819,-0.0512127,-0.2656342,0.425215,790.5613,8.331682,15.80648,1.167792,96.68973,16.27559,198.0068,121.9932,0.568525,0.5013675,11.04361,27.83925,18000,0,0,0,0,0,0,0,0,0,0,84.32111,0.2183606,-1.960304,-0.0008851357,-0.002679695,-0.03201745,-0.1084418,11.71986,13.88295,-1.025,1.24,-23.98,-2.303,7999,7999,-2.265,-21.67,-23.94,777.8,"INF",8.666177,7.201236,8.134763,8.84462,0.01310349,0.09382629,1.028327,0.9756871,18.0772,18.31204,22.3842,19.73675,21.83694,20.14548,42.77974,42.08321,2.405437,95.78891,74.87957
"2022-07-15 04:00:00",5899,-0.4294583,-15.87443,2.698233,3.623758,0.008574241,0.0855975,0.0009266886,0.0005893639,-0.00730319,-0.4309547,-0.006495734,0.002294999,0.022932,0.001982779,0.8652243,-0.058564,-0.02038872,0.1890654,11.6498,0.07235351,-0.0920696,1893.299,0.3617464,0.1451944,-0.04497531,-0.1046883,-0.02694693,788.8647,7.070872,15.2629,1.170236,96.70096,15.61332,125.5653,-165.5653,0.4167749,0.1081008,11.04306,69.70827,18000,0,0,0,0,0,0,0,0,0,0,80.187,-0.4309547,-15.84959,-0.007124098,0.008620504,-0.2509462,0.2261017,11.38842,13.36965,-1.372,1.266,-20.21,-2.261,7999,7999,-2.638,-17.95,-20.59,777.6,"INF",8.618246,7.229297,8.166808,8.691202,-0.009298325,-0.02563286,1.028762,0.9766646,18.0679,18.2864,22.3842,19.73675,21.83694,20.14548,42.78014,42.08216,2.579286,95.79977,70.11842
"2022-07-15 04:30:00",5900,-0.7104968,-55.12308,4.690352,7.930764,0.00780436,0.08158498,0.003416489,0.00188341,-0.006384085,-0.7050111,-0.0224025,0.003981669,0.1053362,-0.07645581,6.332378,-0.1823137,-0.0852359,0.1714742,9.719721,0.3552109,-0.02650738,8548.748,3.867836,0.3353578,-0.04926121,-0.2692555,-0.0002368472,763.7886,6.549965,14.83321,1.172511,96.73405,15.02349,139.9496,-179.9496,0.5429373,0.2692556,11.0406,57.50864,18000,0,0,0,0,0,0,0,0,0,0,79.02233,-0.7050111,-54.66209,-0.02373709,0.01825135,-0.84543,0.3844462,11.14894,12.9504,0.027,1.314,-17.94,-1.81,7999,7999,-1.287,-16.13,-17.41,778,"NAN",8.559909,7.252519,8.175975,8.522198,-0.01071358,-0.02986145,1.029273,0.9778412,18.05719,18.25654,22.3842,19.73675,21.83694,20.14548,42.78076,42.08149,2.910542,95.83281,72.66389
"2022-07-15 05:00:00",5901,-0.8484524,-21.82227,4.52478,5.791587,0.005344162,0.06746051,0.0008919326,0.000407537,-0.004532636,-0.8523114,-0.008956867,0.003835249,0.0391953,-0.003587881,0.3807984,-0.07572052,-0.02383099,0.09247942,9.458785,0.1387902,-0.04048505,3222.628,0.5632788,0.1680019,-0.05032016,-9.791665E-05,-0.1611506,766.2559,4.353599,14.31706,1.174304,96.74384,14.63026,50.03481,-90.03479,0.3536663,0.1611506,11.03483,59.76147,18000,0,0,0,0,0,0,0,0,0,0,74.802,-0.8523114,-21.85476,-0.009504418,0.01336338,-0.3299258,0.3624157,10.90121,12.58168,5.744,1.873,-16.71,-1.45,7999,7999,3.871,-15.26,-11.39,779.5,"NAN",8.49017,7.268179,8.163356,8.34131,-0.003633499,0.01894569,1.029463,0.977019,18.05355,18.27549,22.3842,19.73675,21.83694,20.14548,42.78124,42.08068,3.064146,95.84272,65.57796
"2022-07-15 05:30:00",5902,-0.04171655,-4.058888,-0.4780129,-0.2343498,0.001966747,0.04090867,0.0006280235,0.0007088014,-0.001516004,-0.03943378,-0.001623526,-0.000404854,0.04276006,-0.03431325,0.6702741,-0.02524142,-0.009821896,0.06182001,0.4684306,0.05542471,-0.003866846,788.9421,0.1918721,0.07199688,-0.05392024,-0.1173561,-0.09712809,773.3336,4.313815,14.40091,1.175216,96.76605,14.35909,100.3876,-140.3876,0.3333502,0.1523362,11.0407,59.68851,18000,0,0,0,0,0,0,0,0,0,0,75.086,-0.03943378,-3.961404,-0.001737236,-0.0005455319,-0.05942219,-0.03806143,10.84094,12.43559,20.17,3.658,-15.76,-0.956,7999,7999,16.51,-14.8,1.713,778.1,0.182,8.412718,7.276517,8.129866,8.152874,-0.01139641,-0.03263664,1.030008,0.9783158,18.04216,18.24285,22.3842,19.73675,21.83694,20.14548,42.78193,42.08016,2.734332,95.86359,68.99701
"2022-07-15 06:00:00",5903,-0.3097811,-9.628582,0.2183052,0.7875714,0.002168657,0.04300054,0.002024088,-0.0008079977,-0.001663164,-0.3074572,-0.003892805,0.0001852668,0.0195801,0.008753926,-0.5960497,-0.04178983,-0.01172828,0.06223328,5.586522,0.06947314,-0.07155357,2018.609,0.7444818,0.2682585,-0.05266597,-0.1173025,-0.2957241,767.7356,4.094125,15.13972,1.172852,96.78029,14.16942,71.63634,-111.6363,0.3793049,0.3181393,11.0399,32.52701,18000,0,0,0,0,0,0,0,0,0,0,73.149,-0.3074572,-9.498446,-0.004145167,0.001821293,-0.1481836,0.0180473,11.24812,12.98982,31.64,4.95,-15,-0.408,7999,7999,26.69,-14.59,12.1,779.2,0.156,8.326476,7.278971,8.078729,7.958504,-0.01132584,0.01130676,1.030555,0.9778333,18.03083,18.25416,22.3842,19.73675,21.83694,20.14548,42.78268,42.07978,2.532247,95.87838,74.65808
"2022-07-15 06:30:00",5904,0.1185797,-5.30781,-1.935216,-1.603425,0.001085864,0.03047256,0.003579515,-0.0001522343,0.0009160131,0.1245946,-0.002072503,-0.001647208,0.01307521,0.008460285,-0.4687775,-0.0008989148,-0.0003061388,0.06244994,-1.034801,0.09674311,-0.01729908,574.1551,3.264079,0.111451,-0.06367119,-0.2942525,-0.2030543,779.2396,11.20501,16.27841,1.169385,96.79153,14.55431,105.3917,-145.3917,0.4094527,0.3575131,11.04109,28.84912,18000,0,0,0,0,0,0,0,0,0,0,92.02111,0.1245946,-5.056906,-0.002247689,-0.003767257,-0.08300149,-0.167902,11.79318,13.78517,40.92,5.669,-14.58,-0.119,7999,7999,35.26,-14.46,20.8,780,0.138,8.227844,7.274685,8.00777,7.755527,-0.003175735,0.03128242,1.030748,0.9765409,18.02765,18.28544,22.3842,19.73675,21.83694,20.14548,42.78353,42.07946,2.187399,95.89062,76.56066
"2022-07-15 07:00:00",5905,-0.05475026,2.184087,9.203403,9.020132,0.0008990091,0.02780906,0.002077963,0.0006597831,-0.000403419,-0.07578667,0.0005321333,0.007880132,0.01172861,-0.004885766,0.923647,0.009190434,0.01494102,0.01675483,-0.7971013,-0.007145153,-0.01423399,862.4922,0.0604394,0.2080477,-0.04274682,-0.3592971,-0.05593373,751.6298,12.97735,17.06249,1.162496,96.81486,15.83877,131.1515,-171.1515,0.3869193,0.3636248,11.04149,19.87475,18000,0,0,0,0,0,0,0,0,0,0,94,-0.07578667,1.298405,0.0005604487,0.02047596,0.02313859,0.862543,12.71789,15.40523,52.79,6.678,-15.05,-0.144,7999,7999,46.11,-14.91,31.2,778.5,0.129,8.125388,7.264371,7.924483,7.550998,-0.00884819,-0.04075432,1.031201,0.9781994,18.01881,18.24469,22.3842,19.73675,21.83694,20.14548,42.78451,42.07952,2.045481,95.9146,76.85456
"2022-07-15 07:30:00",5906,0.09931062,53.48467,27.50469,24.16101,0.007022871,0.07801481,0.02197103,-0.004584659,-0.004003007,0.02625495,0.02050656,0.0237259,0.1771571,0.04084171,-1.333837,0.00169098,0.184035,0.1956916,-0.02663706,-0.04109215,-0.03600278,177.4102,0.2082731,0.7589663,-0.01595378,-0.1527769,-0.3705646,716.8245,13.29352,18.77477,1.15388,96.81773,18.93627,72.40543,-112.4054,0.6560739,0.4008227,11.05043,50.5234,18000,0,0,0,0,0,0,0,0,0,0,94,0.02625495,50.03602,0.02075133,0.05230434,0.8912736,2.557376,12.61793,17.56939,115.5,12.27,-18.25,-0.005,7999,7999,103.3,-18.25,85,773.2,0.122,8.011856,7.248219,7.824279,7.342273,0.005792618,0.04724312,1.031007,0.9762621,18.0246,18.29193,22.3842,19.73675,21.83694,20.14548,42.78549,42.0792,2.001812,95.91988,76.92076
"2022-07-15 08:00:00",5907,-0.2417535,70.10623,59.16002,54.65037,0.002647607,0.04805207,0.03281581,0.002307425,-8.52892E-05,-0.3830663,0.02590722,0.05135414,0.1863595,-0.04361875,-0.5178797,-0.01640354,0.059344,0.3741355,5.104074,0.003991713,-0.2521863,228.2523,0.1552937,0.677672,0.01223076,-0.2428109,-0.748731,699.3682,14.01618,20.54906,1.146646,96.81075,22.16789,67.96769,-107.9677,0.9419965,0.7871183,11.04928,32.84396,18000,0,0,0,0,0,0,0,0,0,0,93.99966,-0.3830663,63.21362,0.02575205,0.1155607,1.176669,5.715946,13.09661,19.296,443.8,38.32,-35.88,-0.614,7999,7999,405.5,-35.27,370.2,769.6,0.086,7.887923,7.223476,7.707963,7.12954,-0.01906586,-0.008489609,1.031906,0.9765738,18.00553,18.28344,22.3842,19.73675,21.83694,20.14548,42.78642,42.07858,1.957394,95.91388,76.78049
"2022-07-15 08:30:00",5908,-0.1849323,90.77498,71.71481,65.78387,0.003134204,0.05240241,0.06705599,-0.001709692,0.002148846,-0.3525639,0.03354815,0.0625404,0.3173386,-0.1359822,-2.052928,-0.06334656,0.03465454,0.5164048,0.3642907,0.09289435,0.09608982,220.1691,0.203476,0.4807393,0.01310535,0.03289799,-0.9475123,678.3713,14.7877,22.22096,1.141366,96.81812,24.92097,48.01146,-88.01147,1.160716,0.9480832,11.05073,34.66866,18000,0,0,0,0,0,0,0,0,0,0,94,-0.3525639,81.85748,0.03251734,0.1351143,1.612635,7.304862,13.78792,20.55401,578.4,83.9,-67.79,2.739,7999,7999,494.6,-70.53,424,765.7,0.145,7.753616,7.193701,7.576982,6.914029,-0.03166771,-0.007606506,1.033366,0.97685,17.97387,18.27583,22.3842,19.73675,21.83694,20.14548,42.7874,42.07809,1.932317,95.92239,76.87493
"2022-07-15 09:00:00",5909,-0.2579335,131.6561,93.13087,84.55618,0.02259389,0.1409206,0.1077218,0.01835597,-0.007577788,-0.4753809,0.04901989,0.08147573,0.5118158,0.01651722,-0.5724599,0.04661601,0.06521846,0.8491272,-0.5017155,0.03950231,0.06416184,34.91125,0.1620816,0.3521202,0.02137727,0.110241,-1.122686,666.1467,15.01646,23.15955,1.137737,96.81841,27.14532,44.39188,-84.39188,1.41927,1.128085,11.04441,36.68907,18000,0,0,0,0,0,0,0,0,0,0,94,-0.4753809,119.6085,0.04681739,0.17063,2.402694,9.644836,14.01107,21.44957,660,93.9,-80.2,0.661,7999,7999,566.1,-80.9,485.2,763.1,0.142,7.61349,7.155986,7.436497,6.695061,-0.02393913,-0.03648567,1.034487,0.9783074,17.94993,18.23935,22.3842,19.73675,21.83694,20.14548,42.78839,42.07768,1.912347,95.92338,76.98324
"2022-07-15 09:30:00",5910,-0.2266567,146.8298,96.32182,86.71736,0.02413254,0.1458647,0.1075144,0.01845245,-0.0105923,-0.451075,0.05482816,0.08452763,0.4270092,-0.03236912,-0.2621849,0.03458974,0.05064318,1.522674,-2.230436,0.2608189,0.4792473,18.38357,0.2949352,0.6251156,0.04335134,0.08621284,-0.9912372,656.6196,15.49435,24.24394,1.134234,96.8291,28.60569,45.02921,-85.02921,1.445348,0.9949794,11.05634,45.21503,18000,0,0,0,0,0,0,0,0,0,0,94,-0.451075,133.7807,0.05179608,0.1726222,2.775317,10.2738,14.41915,22.32091,731,99.5,-86.9,0.122,7999,7999,631.4,-87,544.4,760.9,0.136,7.464149,7.110816,7.287323,6.476017,-0.03829002,-0.02270889,1.036242,0.9792186,17.91164,18.21664,22.3842,19.73675,21.83694,20.14548,42.78937,42.0775,1.899656,95.93391,76.95419
