"TOA5","S4N_weir","CR1000X","4730","CR1000X.Std.03.02","CPU:2019.10_S4NWeir.cr1x","52245","S4NShelterT"
TIMESTAMP,RECORD,Batt_Volt,PTemp,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C,Deg C
,,Smp,Smp,Smp,Smp
2022-05-24 19:30:00,32465,13.1,15.8,15,-93.2
2022-05-24 20:00:00,32466,13,14.5,14.2,-93.2
2022-05-24 20:30:00,32467,13,13.2,13.4,-93.2
2022-05-24 21:00:00,32468,13,12.2,12.8,-93.4
2022-05-24 21:30:00,32469,13,11.3,12.2,-93.5
2022-05-24 22:00:00,32470,13,10.6,11.7,-93.1
2022-05-24 22:30:00,32471,13,10,11.3,-93.8
2022-05-24 23:00:00,32472,12.9,9.5,10.9,-93.5
2022-05-24 23:30:00,32473,12.9,9.2,10.7,-93.6
2022-05-25 00:00:00,32474,12.9,8.9,10.4,-93.7
2022-05-25 00:30:00,32475,12.9,8.6,10.2,-93.9
2022-05-25 01:00:00,32476,12.9,8.5,10.1,-93.7
2022-05-25 01:30:00,32477,12.9,8.4,10,-93.7
2022-05-25 02:00:00,32478,12.9,8.3,9.9,-93.5
2022-05-25 02:30:00,32479,12.9,8.2,9.7,-93.9
2022-05-25 03:00:00,32480,12.9,8.2,9.6,-94
2022-05-25 03:30:00,32481,12.9,8,9.5,-93.7
2022-05-25 04:00:00,32482,12.9,7.9,9.4,-94.1
2022-05-25 04:30:00,32483,12.8,7.8,9.3,-93.9
2022-05-25 05:00:00,32484,12.8,7.7,9.2,-93.8
2022-05-25 05:30:00,32485,12.9,7.8,9.3,-93.8
2022-05-25 06:00:00,32486,12.9,8,9.5,-93.9
2022-05-25 06:30:00,32487,12.9,8.4,9.8,-93.9
2022-05-25 07:00:00,32488,12.9,9.1,10.2,-93.7
2022-05-25 07:30:00,32489,13,9.9,10.5,-93.8
2022-05-25 08:00:00,32490,13.1,10.9,11.1,-93.2
2022-05-25 08:30:00,32491,13.2,12,11.7,-93.4
2022-05-25 09:00:00,32492,13.7,13.2,12.4,-93.3
2022-05-25 09:30:00,32493,13.4,13.8,12.7,-93.3
2022-05-25 10:00:00,32494,13.4,13.8,12.5,-93.4
2022-05-25 10:30:00,32495,13.8,13.7,12.6,-93.2
2022-05-25 11:00:00,32496,14.4,13.8,12.5,-93.3
2022-05-25 11:30:00,32497,14.3,13.5,12.4,-93.3
2022-05-25 12:00:00,32498,14.4,14,13,-93.3
2022-05-25 12:30:00,32499,14.4,14.5,13.2,-93.1
2022-05-25 13:00:00,32500,14.3,14.9,13.5,-93.3
2022-05-25 13:30:00,32501,13.8,15.1,13.5,-93.3
2022-05-25 14:00:00,32502,13.4,14.4,12.9,-93.3
2022-05-25 14:30:00,32503,13.4,13.6,12.4,-93.3
2022-05-25 15:00:00,32504,13.7,13.3,12.4,-93.4
2022-05-25 15:30:00,32505,13.9,13.1,12.4,-93.2
2022-05-25 16:00:00,32506,13.4,12.8,12.1,-93.3
2022-05-25 16:30:00,32507,14,12.4,11.9,-93.2
2022-05-25 17:00:00,32508,13.3,12.2,11.9,-93.6
2022-05-25 17:30:00,32509,13.2,11.8,11.6,-93.4
2022-05-25 18:00:00,32510,13.2,11.4,11.3,-93.4
2022-05-25 18:30:00,32511,13.1,10.7,10.8,-93.5
2022-05-25 19:00:00,32512,13.1,10.1,10.5,-93.8
2022-05-25 19:30:00,32513,13,9.4,10.1,-93.7
2022-05-25 20:00:00,32514,13,9,9.8,-93.9
2022-05-25 20:30:00,32515,13,8.6,9.6,-93.8
2022-05-25 21:00:00,32516,13,8.4,9.4,-93.9
2022-05-25 21:30:00,32517,13,8.2,9.3,-93.8
2022-05-25 22:00:00,32518,12.9,8.2,9.2,-94.1
2022-05-25 22:30:00,32519,12.9,8.1,9.2,-94.1
2022-05-25 23:00:00,32520,12.9,8.1,9.2,-93.7
2022-05-25 23:30:00,32521,12.9,8.1,9.1,-93.9
2022-05-26 00:00:00,32522,12.9,8.2,9.1,-94.4
2022-05-26 00:30:00,32523,12.9,8.2,9.1,-94
2022-05-26 01:00:00,32524,12.9,8.2,9.1,-94.2
2022-05-26 01:30:00,32525,12.9,8.2,9,-93.7
2022-05-26 02:00:00,32526,12.8,8.2,9,-93.9
2022-05-26 02:30:00,32527,12.8,8.2,8.9,-93.7
2022-05-26 03:00:00,32528,12.8,8.1,8.9,-94
2022-05-26 03:30:00,32529,12.8,8.1,8.8,-93.9
2022-05-26 04:00:00,32530,12.8,8.1,8.8,-93.9
2022-05-26 04:30:00,32531,12.8,8.1,8.7,-94
2022-05-26 05:00:00,32532,12.8,8.1,8.8,-94
2022-05-26 05:30:00,32533,12.8,8.3,8.9,-94.2
2022-05-26 06:00:00,32534,12.9,8.5,9,-93.6
2022-05-26 06:30:00,32535,12.9,8.9,9.3,-94.1
2022-05-26 07:00:00,32536,12.9,9.2,9.5,-93.9
2022-05-26 07:30:00,32537,13,9.7,9.8,-94
2022-05-26 08:00:00,32538,13.2,10.5,10.4,-93.7
2022-05-26 08:30:00,32539,13.8,11.7,11.4,-93.4
2022-05-26 09:00:00,32540,14,12.9,12.1,-93.2
2022-05-26 09:30:00,32541,14.4,13.6,12.5,-93.3
2022-05-26 10:00:00,32542,14.4,14.5,13.2,-93.3
2022-05-26 10:30:00,32543,14.3,17,14.7,-92.8
2022-05-26 11:00:00,32544,14.3,19.1,14.9,-92.9
2022-05-26 11:30:00,32545,14.2,18.4,15.2,-92.7
2022-05-26 12:00:00,32546,13.8,19.1,16,-92.6
2022-05-26 12:30:00,32547,13.9,18.9,15.6,-92.9
2022-05-26 13:00:00,32548,13.8,19.2,17,-92.8
2022-05-26 13:30:00,32549,13.8,19.8,16.9,-92.6
2022-05-26 14:00:00,32550,13.8,20.1,17.4,-92.5
2022-05-26 14:30:00,32551,13.8,20.9,18.5,-92.7
2022-05-26 15:00:00,32552,13.7,22.4,20.4,-92.1
2022-05-26 15:30:00,32553,13.7,23.7,20.1,-92.3
2022-05-26 16:00:00,32554,13.7,24.1,19,-92.6
2022-05-26 16:30:00,32555,13.7,22.7,18.9,-92.3
2022-05-26 17:00:00,32556,13.8,21.2,18.6,-92.2
2022-05-26 17:30:00,32557,13.8,20.2,20,-92.3
2022-05-26 18:00:00,32558,13.7,19.5,19.3,-92.3
2022-05-26 18:30:00,32559,13.4,18.7,17.7,-92.5
2022-05-26 19:00:00,32560,13.3,17.7,16.6,-92.9
2022-05-26 19:30:00,32561,13.2,16.5,15.7,-92.9
2022-05-26 20:00:00,32562,13.1,15.2,14.6,-93.1
2022-05-26 20:30:00,32563,13.1,13.7,13.5,-93.3
2022-05-26 21:00:00,32564,13,12.3,12.6,-93.3
2022-05-26 21:30:00,32565,13,11,11.8,-93.5
2022-05-26 22:00:00,32566,13,9.9,11.2,-93.5
2022-05-26 22:30:00,32567,13,9,10.6,-93.8
2022-05-26 23:00:00,32568,13,8.3,10.1,-93.6
2022-05-26 23:30:00,32569,13,7.7,9.7,-93.8
2022-05-27 00:00:00,32570,13,7.2,9.2,-93.7
2022-05-27 00:30:00,32571,13,6.6,8.8,-94
2022-05-27 01:00:00,32572,12.9,6.1,8.5,-94.2
2022-05-27 01:30:00,32573,12.9,5.8,8.1,-94.2
2022-05-27 02:00:00,32574,12.9,5.4,7.8,-94.2
2022-05-27 02:30:00,32575,12.9,5,7.5,-94.3
2022-05-27 03:00:00,32576,12.9,4.8,7.3,-94.3
2022-05-27 03:30:00,32577,12.9,4.5,7,-94.4
2022-05-27 04:00:00,32578,12.9,4.3,6.8,-94.7
2022-05-27 04:30:00,32579,12.9,4,6.6,-94.5
2022-05-27 05:00:00,32580,12.9,4,6.6,-94.6
2022-05-27 05:30:00,32581,12.9,4.5,7.1,-94.5
2022-05-27 06:00:00,32582,12.9,5.3,7.7,-94.2
2022-05-27 06:30:00,32583,12.9,6.3,8.3,-94
2022-05-27 07:00:00,32584,13,7.5,9,-94.1
2022-05-27 07:30:00,32585,13,9.1,10.1,-93.7
2022-05-27 08:00:00,32586,13.1,11,11.6,-93.5
2022-05-27 08:30:00,32587,13.3,13.1,13,-93.3
2022-05-27 09:00:00,32588,14.3,15.9,15.2,-93.1
2022-05-27 09:30:00,32589,14.3,18.5,16.3,-92.6
2022-05-27 10:00:00,32590,14.2,20.7,18.6,-92.3
2022-05-27 10:30:00,32591,14.1,24.3,19.9,-92.1
2022-05-27 11:00:00,32592,13.6,27.9,21,-91.9
2022-05-27 11:30:00,32593,13.6,28.1,22.7,-91.8
2022-05-27 12:00:00,32594,13.6,29.1,24.6,-91.6
2022-05-27 12:30:00,32595,13.5,29.9,25.9,-91.6
2022-05-27 13:00:00,32596,13.5,29.7,25.8,-91.5
2022-05-27 13:30:00,32597,13.5,29.4,25.9,-91.4
2022-05-27 14:00:00,32598,13.5,29.8,26.7,-91.3
2022-05-27 14:30:00,32599,13.5,30.7,27.4,-91.2
2022-05-27 15:00:00,32600,13.5,32.1,27.9,-91.3
2022-05-27 15:30:00,32601,13.4,32.3,27.4,-91.5
2022-05-27 16:00:00,32602,13.5,31.4,25.8,-91.6
2022-05-27 16:30:00,32603,13.5,29.9,25.8,-91.6
2022-05-27 17:00:00,32604,13.5,28.5,27.8,-91.5
2022-05-27 17:30:00,32605,13.4,27,25,-91.7
2022-05-27 18:00:00,32606,13.4,26.1,25.4,-91.9
2022-05-27 18:30:00,32607,13.2,25.3,23.9,-91.6
2022-05-27 19:00:00,32608,13.2,24.2,22.2,-92
2022-05-27 19:30:00,32609,13.1,22.7,20.6,-92.2
2022-05-27 20:00:00,32610,13.1,21,19.2,-92.4
2022-05-27 20:30:00,32611,13,19.4,18.1,-92.7
2022-05-27 21:00:00,32612,13,18.5,17.8,-92.6
2022-05-27 21:30:00,32613,13,17.6,17.2,-92.6
2022-05-27 22:00:00,32614,13,16.6,16.6,-92.7
2022-05-27 22:30:00,32615,13,15.8,16.2,-92.7
2022-05-27 23:00:00,32616,13,15,15.6,-92.9
2022-05-27 23:30:00,32617,13,14.1,14.9,-93.1
2022-05-28 00:00:00,32618,13,13.2,14.4,-93.1
2022-05-28 00:30:00,32619,12.9,12.5,13.9,-93.2
2022-05-28 01:00:00,32620,12.9,12.2,13.7,-93.3
2022-05-28 01:30:00,32621,12.9,12.1,13.8,-93.1
2022-05-28 02:00:00,32622,12.9,12.1,13.7,-93.2
2022-05-28 02:30:00,32623,12.9,12.2,13.7,-93.2
2022-05-28 03:00:00,32624,12.9,12.3,13.7,-93.2
2022-05-28 03:30:00,32625,12.9,12.4,13.7,-93.2
2022-05-28 04:00:00,32626,12.9,12.4,13.6,-93.1
2022-05-28 04:30:00,32627,12.9,12.3,13.5,-93.2
2022-05-28 05:00:00,32628,12.9,12.2,13.5,-93.4
2022-05-28 05:30:00,32629,12.9,12.2,13.4,-93
2022-05-28 06:00:00,32630,12.9,12.2,13.4,-93.3
2022-05-28 06:30:00,32631,12.9,12.4,13.5,-93.2
2022-05-28 07:00:00,32632,12.9,12.6,13.6,-93.6
2022-05-28 07:30:00,32633,12.9,12.8,13.7,-93.1
2022-05-28 08:00:00,32634,12.9,13.2,13.9,-93.2
2022-05-28 08:30:00,32635,12.9,13.5,14.1,-93
2022-05-28 09:00:00,32636,13,13.9,14.4,-92.8
2022-05-28 09:30:00,32637,13,14.2,14.5,-93
2022-05-28 10:00:00,32638,13,14.4,14.6,-93.2
2022-05-28 10:30:00,32639,13.2,15,15,-92.8
2022-05-28 11:00:00,32640,14.1,16.3,15.9,-92.3
2022-05-28 11:30:00,32641,14.3,18.4,17.2,-92.6
2022-05-28 12:00:00,32642,14.2,19.6,17.7,-92.3
2022-05-28 12:30:00,32643,14.2,20.1,17.9,-92.4
2022-05-28 13:00:00,32644,14,19.8,17.3,-92.4
2022-05-28 13:30:00,32645,14,18.9,16.9,-92.6
2022-05-28 14:00:00,32646,13.9,18.4,16.9,-92.8
2022-05-28 14:30:00,32647,13.8,18.1,16.7,-92.8
2022-05-28 15:00:00,32648,13.6,17.8,16.6,-92.7
2022-05-28 15:30:00,32649,13.8,18,16.9,-92.6
2022-05-28 16:00:00,32650,13.9,18.7,17.3,-92.7
2022-05-28 16:30:00,32651,13.8,18.9,17.5,-92.8
2022-05-28 17:00:00,32652,13.8,18.7,17.3,-92.9
2022-05-28 17:30:00,32653,13.4,18.5,17.3,-92.6
2022-05-28 18:00:00,32654,13.3,18.2,17,-92.6
2022-05-28 18:30:00,32655,13.2,17.8,16.7,-92.8
2022-05-28 19:00:00,32656,13.2,17.3,16.4,-92.6
2022-05-28 19:30:00,32657,13.1,16.9,16.2,-92.7
2022-05-28 20:00:00,32658,13.1,16.5,15.8,-93.1
2022-05-28 20:30:00,32659,13,16,15.5,-92.6
2022-05-28 21:00:00,32660,13,15.4,15.1,-92.8
2022-05-28 21:30:00,32661,13,14.7,14.6,-93
2022-05-28 22:00:00,32662,13,14,14.2,-92.9
2022-05-28 22:30:00,32663,13,13.4,13.8,-93.1
2022-05-28 23:00:00,32664,13,12.9,13.5,-93.5
2022-05-28 23:30:00,32665,13,12.5,13.2,-93.3
2022-05-29 00:00:00,32666,12.9,12.1,12.9,-93.3
2022-05-29 00:30:00,32667,12.9,11.7,12.7,-93.4
2022-05-29 01:00:00,32668,12.9,11.3,12.4,-93.3
2022-05-29 01:30:00,32669,12.9,11,12.2,-93.5
2022-05-29 02:00:00,32670,12.9,11.3,12.4,-93.3
2022-05-29 02:30:00,32671,12.9,11.6,12.6,-93.5
2022-05-29 03:00:00,32672,12.9,11.8,12.7,-93.4
2022-05-29 03:30:00,32673,12.9,12,12.8,-93.3
2022-05-29 04:00:00,32674,12.9,12.2,12.8,-93.2
2022-05-29 04:30:00,32675,12.9,12.3,12.8,-93.5
2022-05-29 05:00:00,32676,12.9,12.4,12.8,-93.5
2022-05-29 05:30:00,32677,12.9,12.5,12.9,-93.3
2022-05-29 06:00:00,32678,12.9,12.7,13,-93.1
2022-05-29 06:30:00,32679,12.9,13,13.3,-93.3
2022-05-29 07:00:00,32680,13,13.6,13.7,-93.1
2022-05-29 07:30:00,32681,13.1,14.3,14.1,-93.2
2022-05-29 08:00:00,32682,13.1,14.7,14.4,-93.1
2022-05-29 08:30:00,32683,13.1,15.1,14.7,-92.8
2022-05-29 09:00:00,32684,13.1,15.4,14.9,-92.8
2022-05-29 09:30:00,32685,13,15.4,14.8,-92.6
2022-05-29 10:00:00,32686,13.6,15.3,15,-92.9
2022-05-29 10:30:00,32687,14.3,16.3,15.8,-92.7
2022-05-29 11:00:00,32688,14.2,18.7,17.1,-92.6
2022-05-29 11:30:00,32689,14.2,20.3,18.2,-92.2
2022-05-29 12:00:00,32690,14.2,20.6,18.5,-92.4
2022-05-29 12:30:00,32691,14.2,21.7,19.4,-92.5
2022-05-29 13:00:00,32692,13.7,21.5,18.9,-92.5
2022-05-29 13:30:00,32693,13.4,20.8,18.5,-92.2
2022-05-29 14:00:00,32694,13.3,19.8,18,-92.5
2022-05-29 14:30:00,32695,13.2,18.8,17.6,-92.5
2022-05-29 15:00:00,32696,13.2,18,17.1,-92.5
2022-05-29 15:30:00,32697,13.9,18.1,17.5,-92.4
2022-05-29 16:00:00,32698,13.8,19.3,18.3,-92.5
2022-05-29 16:30:00,32699,13.3,19.6,18.3,-92.7
2022-05-29 17:00:00,32700,13.2,19.3,18,-92.5
2022-05-29 17:30:00,32701,13.2,18.9,17.7,-92.6
2022-05-29 18:00:00,32702,13.1,18.5,17.4,-92.6
2022-05-29 18:30:00,32703,13.1,18.2,17.2,-92.6
2022-05-29 19:00:00,32704,13,18,17.1,-92.7
2022-05-29 19:30:00,32705,13,17.9,17,-92.5
2022-05-29 20:00:00,32706,13,17.7,16.8,-92.9
2022-05-29 20:30:00,32707,13,17.5,16.7,-92.9
2022-05-29 21:00:00,32708,13,17.2,16.5,-92.5
2022-05-29 21:30:00,32709,13,16.9,16.3,-92.6
2022-05-29 22:00:00,32710,13,16.5,15.9,-92.7
2022-05-29 22:30:00,32711,12.9,16,15.6,-93
2022-05-29 23:00:00,32712,12.9,15.5,15.2,-92.8
2022-05-29 23:30:00,32713,12.9,15,14.9,-92.9
2022-05-30 00:00:00,32714,12.9,14.7,14.7,-92.9
2022-05-30 00:30:00,32715,12.9,14.6,14.6,-93
2022-05-30 01:00:00,32716,12.9,14.5,14.5,-93.1
2022-05-30 01:30:00,32717,12.9,14.4,14.4,-93
2022-05-30 02:00:00,32718,12.9,14.4,14.4,-92.8
2022-05-30 02:30:00,32719,12.9,14.5,14.4,-93.1
2022-05-30 03:00:00,32720,12.9,14.6,14.5,-92.9
2022-05-30 03:30:00,32721,12.9,15,14.8,-92.9
2022-05-30 04:00:00,32722,12.9,15.8,15.4,-93.1
2022-05-30 04:30:00,32723,12.9,15.8,15.4,-93
2022-05-30 05:00:00,32724,12.9,15.6,15.2,-93.1
2022-05-30 05:30:00,32725,12.9,15.5,15.1,-93
2022-05-30 06:00:00,32726,12.9,15.6,15.1,-93.4
2022-05-30 06:30:00,32727,12.9,15.6,15.1,-92.9
2022-05-30 07:00:00,32728,12.9,15.7,15.2,-93.1
2022-05-30 07:30:00,32729,13,16.1,15.6,-92.9
2022-05-30 08:00:00,32730,13.1,16.7,16.1,-92.9
2022-05-30 08:30:00,32731,13.3,17.7,16.9,-92.5
2022-05-30 09:00:00,32732,13.3,18.8,17.6,-92.4
2022-05-30 09:30:00,32733,14,19.7,18.1,-92.3
2022-05-30 10:00:00,32734,14.2,20.6,18.7,-92.5
2022-05-30 10:30:00,32735,14.1,22.8,19.9,-92.3
2022-05-30 11:00:00,32736,14.1,24.6,20.6,-92.2
2022-05-30 11:30:00,32737,14.1,25,21,-92
2022-05-30 12:00:00,32738,13.6,26.6,22.9,-91.9
2022-05-30 12:30:00,32739,13.6,27.5,24.1,-91.5
2022-05-30 13:00:00,32740,13.6,27.8,24,-91.7
2022-05-30 13:30:00,32741,13.6,28,24.6,-91.5
2022-05-30 14:00:00,32742,13.5,28.2,24.3,-91.8
2022-05-30 14:30:00,32743,13.5,28.8,24.3,-91.8
2022-05-30 15:00:00,32744,13.3,27.5,22.7,-91.8
2022-05-30 15:30:00,32745,13.6,25.8,22.3,-91.9
2022-05-30 16:00:00,32746,13.5,26.2,22.7,-91.9
2022-05-30 16:30:00,32747,13.6,25.6,22.6,-91.9
2022-05-30 17:00:00,32748,13.2,24.6,21.7,-92.1
2022-05-30 17:30:00,32749,13.1,22.7,20.7,-92.2
2022-05-30 18:00:00,32750,13.1,21.6,20.2,-92.5
2022-05-30 18:30:00,32751,13,20,18.4,-92.5
2022-05-30 19:00:00,32752,13,18.4,17.6,-92.6
2022-05-30 19:30:00,32753,13,17.4,17.2,-92.7
2022-05-30 20:00:00,32754,13,16.8,16.8,-92.5
2022-05-30 20:30:00,32755,13,16.3,16.5,-92.5
2022-05-30 21:00:00,32756,13,15.9,16.3,-93.1
2022-05-30 21:30:00,32757,13,15.7,16.1,-92.7
2022-05-30 22:00:00,32758,13,15.5,16,-92.8
2022-05-30 22:30:00,32759,13,15.4,15.9,-92.8
2022-05-30 23:00:00,32760,12.9,15.3,15.7,-92.7
2022-05-30 23:30:00,32761,12.9,15.3,15.6,-92.7
2022-05-31 00:00:00,32762,12.9,15.2,15.5,-92.8
2022-05-31 00:30:00,32763,12.9,15.1,15.3,-93
2022-05-31 01:00:00,32764,12.9,14.8,15,-93
2022-05-31 01:30:00,32765,12.9,14.5,14.7,-92.9
2022-05-31 02:00:00,32766,12.9,14.2,14.5,-92.9
2022-05-31 02:30:00,32767,12.9,14.1,14.5,-93
2022-05-31 03:00:00,32768,12.9,14.1,14.5,-93.2
2022-05-31 03:30:00,32769,12.9,14.1,14.4,-93
2022-05-31 04:00:00,32770,12.9,13.9,14.1,-93.2
2022-05-31 04:30:00,32771,12.9,13.5,13.9,-93.2
2022-05-31 05:00:00,32772,12.9,13.4,13.8,-93.2
2022-05-31 05:30:00,32773,12.9,13.4,13.9,-93.1
2022-05-31 06:00:00,32774,12.9,13.5,14.1,-93
2022-05-31 06:30:00,32775,12.9,13.7,14.2,-93
2022-05-31 07:00:00,32776,12.9,13.7,14.2,-93.1
2022-05-31 07:30:00,32777,13,13.5,13.9,-93.2
2022-05-31 08:00:00,32778,13.1,13.5,14,-93.1
2022-05-31 08:30:00,32779,13.1,13.5,14,-93.3
2022-05-31 09:00:00,32780,13.2,13.5,13.9,-92.9
2022-05-31 09:30:00,32781,13.9,13.6,14,-93
2022-05-31 10:00:00,32782,13.5,13.8,14.1,-93.1
2022-05-31 10:30:00,32783,14.4,13.4,13.6,-93.2
2022-05-31 11:00:00,32784,14.4,13.8,13.9,-93
2022-05-31 11:30:00,32785,14.4,14.3,14.1,-93.1
2022-05-31 12:00:00,32786,14.4,14,14,-93.1
2022-05-31 12:30:00,32787,14.3,15.4,15.1,-93
2022-05-31 13:00:00,32788,13.9,15,14.3,-92.8
2022-05-31 13:30:00,32789,13.9,14.7,14,-93.1
2022-05-31 14:00:00,32790,14,14.5,13.9,-93.1
2022-05-31 14:30:00,32791,14,14.1,13.3,-93.2
2022-05-31 15:00:00,32792,14,13.6,13,-93.3
2022-05-31 15:30:00,32793,14,13.5,13,-93
2022-05-31 16:00:00,32794,14,13.2,12.8,-93.4
2022-05-31 16:30:00,32795,14,12.5,12.4,-93.2
2022-05-31 17:00:00,32796,14,11.7,12,-93.3
2022-05-31 17:30:00,32797,13.9,11.2,11.7,-93.5
2022-05-31 18:00:00,32798,13.6,11,11.5,-93.7
2022-05-31 18:30:00,32799,13.5,10.8,11.2,-93.1
2022-05-31 19:00:00,32800,13.3,10.6,10.8,-93.6
2022-05-31 19:30:00,32801,13.2,10.1,10.3,-93.6
2022-05-31 20:00:00,32802,13.1,9.6,10.1,-93.4
2022-05-31 20:30:00,32803,13.1,9.2,9.9,-93.7
2022-05-31 21:00:00,32804,13,9,9.9,-93.8
2022-05-31 21:30:00,32805,13,8.8,9.7,-93.7
2022-05-31 22:00:00,32806,13,8.7,9.6,-93.7
2022-05-31 22:30:00,32807,13,8.5,9.5,-94.1
2022-05-31 23:00:00,32808,13,8.5,9.4,-93.8
2022-05-31 23:30:00,32809,13,8.3,9.1,-94
2022-06-01 00:00:00,32810,13,8.2,9,-93.9
2022-06-01 00:30:00,32811,12.9,7.8,8.7,-94.2
2022-06-01 01:00:00,32812,12.9,7.5,8.5,-94.1
2022-06-01 01:30:00,32813,12.9,7,8.4,-94
2022-06-01 02:00:00,32814,12.9,6.7,8.2,-94.2
2022-06-01 02:30:00,32815,12.9,6.3,8.2,-94.1
2022-06-01 03:00:00,32816,12.9,6,8,-94.6
2022-06-01 03:30:00,32817,12.9,5.8,7.9,-94.4
2022-06-01 04:00:00,32818,12.9,5.6,7.5,-94.1
2022-06-01 04:30:00,32819,12.9,5.5,7.5,-94.2
2022-06-01 05:00:00,32820,12.9,5.5,7.5,-94.3
2022-06-01 05:30:00,32821,12.9,5.5,7.4,-94.4
2022-06-01 06:00:00,32822,12.9,5.7,7.7,-94.5
2022-06-01 06:30:00,32823,12.9,6.2,8.1,-94.1
2022-06-01 07:00:00,32824,13,7,8.7,-94.1
2022-06-01 07:30:00,32825,13,7.9,9.2,-93.9
2022-06-01 08:00:00,32826,13.1,9.2,10,-93.7
2022-06-01 08:30:00,32827,13.1,10.5,10.9,-93.3
2022-06-01 09:00:00,32828,13.2,12,11.9,-93.2
2022-06-01 09:30:00,32829,14,14.4,13.2,-93.3
2022-06-01 10:00:00,32830,14.4,16.7,15.6,-92.8
2022-06-01 10:30:00,32831,14.2,20.1,16.5,-92.5
2022-06-01 11:00:00,32832,13.8,22,16.6,-92.5
2022-06-01 11:30:00,32833,13.8,22.5,18,-92.6
2022-06-01 12:00:00,32834,13.8,22.6,19.2,-92.3
2022-06-01 12:30:00,32835,13.7,23.2,20.6,-91.9
2022-06-01 13:00:00,32836,13.7,23.2,21.3,-92.1
2022-06-01 13:30:00,32837,13.7,22.8,21.2,-91.9
2022-06-01 14:00:00,32838,13.7,23.1,21.1,-92.1
2022-06-01 14:30:00,32839,13.7,24.1,21.4,-92
2022-06-01 15:00:00,32840,13.6,25.5,23,-91.6
2022-06-01 15:30:00,32841,13.7,25.5,21.7,-92
2022-06-01 16:00:00,32842,13.7,24.6,20.4,-92.1
2022-06-01 16:30:00,32843,13.7,23,19.7,-92.2
2022-06-01 17:00:00,32844,13.7,21.9,20.2,-92.3
2022-06-01 17:30:00,32845,13.8,21.3,20.4,-92.3
2022-06-01 18:00:00,32846,13.4,20.6,19.7,-92.4
2022-06-01 18:30:00,32847,13.4,19.8,18.6,-92.5
2022-06-01 19:00:00,32848,13.2,19,17.6,-92.3
2022-06-01 19:30:00,32849,13.2,18.2,17,-92.6
2022-06-01 20:00:00,32850,13.1,17.2,16.1,-92.8
2022-06-01 20:30:00,32851,13.1,15.9,15.2,-92.8
2022-06-01 21:00:00,32852,13,14.6,14.3,-92.9
2022-06-01 21:30:00,32853,13,13.3,13.7,-93
2022-06-01 22:00:00,32854,13,12.4,13.2,-93.3
2022-06-01 22:30:00,32855,13,11.5,12.7,-93.3
2022-06-01 23:00:00,32856,13,10.7,12,-93.3
2022-06-01 23:30:00,32857,13,9.8,11.5,-93.8
2022-06-02 00:00:00,32858,13,9.1,11.1,-93.5
2022-06-02 00:30:00,32859,12.9,8.6,10.7,-93.6
2022-06-02 01:00:00,32860,12.9,8.1,10.4,-93.5
2022-06-02 01:30:00,32861,12.9,7.8,10.2,-93.9
2022-06-02 02:00:00,32862,12.9,7.5,10,-93.9
2022-06-02 02:30:00,32863,12.9,7.2,9.7,-93.9
2022-06-02 03:00:00,32864,12.9,6.9,9.4,-94.1
2022-06-02 03:30:00,32865,12.9,6.5,9.1,-94
2022-06-02 04:00:00,32866,12.9,6.2,8.8,-94.2
2022-06-02 04:30:00,32867,12.9,5.9,8.6,-94
2022-06-02 05:00:00,32868,12.9,5.8,8.5,-93.8
2022-06-02 05:30:00,32869,12.9,5.8,8.5,-93.9
2022-06-02 06:00:00,32870,12.9,6.2,8.9,-94.2
2022-06-02 06:30:00,32871,12.9,7.2,9.5,-94.1
2022-06-02 07:00:00,32872,13,8.7,10.4,-93.7
2022-06-02 07:30:00,32873,13,10.4,11.4,-93.5
2022-06-02 08:00:00,32874,13.1,12.1,12.4,-93.3
2022-06-02 08:30:00,32875,13.2,13.6,13.5,-93
2022-06-02 09:00:00,32876,13.5,15,14.4,-92.8
2022-06-02 09:30:00,32877,14.3,16.7,15.6,-92.7
2022-06-02 10:00:00,32878,14.3,18.1,16.9,-92.3
2022-06-02 10:30:00,32879,14.2,20.1,17.5,-92.3
2022-06-02 11:00:00,32880,14.2,20.6,17.2,-92.5
2022-06-02 11:30:00,32881,14.2,20,16.9,-92.8
2022-06-02 12:00:00,32882,14.2,19.3,16.5,-92.6
2022-06-02 12:30:00,32883,13.6,18.6,16.2,-92.7
2022-06-02 13:00:00,32884,13.4,17.5,15.4,-92.7
2022-06-02 13:30:00,32885,13.9,16.6,15.4,-92.8
2022-06-02 14:00:00,32886,13.9,16.5,15.2,-92.9
2022-06-02 14:30:00,32887,13.9,17,15.9,-93.1
2022-06-02 15:00:00,32888,13.9,16.7,15.3,-92.8
2022-06-02 15:30:00,32889,13.7,16.3,14.9,-93
2022-06-02 16:00:00,32890,13.5,15.7,14.4,-93.1
2022-06-02 16:30:00,32891,13.3,15.1,14,-93
2022-06-02 17:00:00,32892,13.3,14.6,13.8,-93.2
2022-06-02 17:30:00,32893,13.3,14.4,13.7,-92.9
2022-06-02 18:00:00,32894,13.6,14.2,13.6,-93.2
2022-06-02 18:30:00,32895,13.3,14.1,13.5,-93
2022-06-02 19:00:00,32896,13.2,13.8,13.1,-93.3
