"TOA5","S6_Weir","CR1000X","4737","CR1000X.Std.03.02","CPU:2019.08_S6Weir.CR1x","42030","S6ShelterT"
TIMESTAMP,RECORD,Batt_Volt,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C
,,Smp,Smp,Smp
2021-06-07 05:30:00,1522,12.98,14.7,14.7
2021-06-07 06:00:00,1523,12.99,14.7,14.7
2021-06-07 06:30:00,1524,12.99,14.9,14.9
2021-06-07 07:00:00,1525,13,15.7,15.7
2021-06-07 07:30:00,1526,13.01,16.4,16.4
2021-06-07 08:00:00,1527,13.01,17.2,17.2
2021-06-07 08:30:00,1528,13.02,18.1,18.1
2021-06-07 09:00:00,1529,13.04,19,19
2021-06-07 09:30:00,1530,13.06,19.8,19.8
2021-06-07 10:00:00,1531,13.92,20.6,20.6
2021-06-07 10:30:00,1532,13.62,22.7,22.7
2021-06-07 11:00:00,1533,13.98,26.3,26.3
2021-06-07 11:30:00,1534,13.86,29.6,29.6
2021-06-07 12:00:00,1535,13.77,30.4,30.4
2021-06-07 12:30:00,1536,13.79,30.1,30.1
2021-06-07 13:00:00,1537,13.36,31,31
2021-06-07 13:30:00,1538,13.32,31.1,31.1
2021-06-07 14:00:00,1539,13.34,32.1,32.1
2021-06-07 14:30:00,1540,13.32,30.5,30.5
2021-06-07 15:00:00,1541,13.24,30.6,30.6
2021-06-07 15:30:00,1542,13.29,31.5,31.5
2021-06-07 16:00:00,1543,13.31,30.1,30
2021-06-07 16:30:00,1544,13.19,28.9,28.9
2021-06-07 17:00:00,1545,13.17,28.5,28.5
2021-06-07 17:30:00,1546,13.15,28.3,28.3
2021-06-07 18:00:00,1547,13.14,27.6,27.6
2021-06-07 18:30:00,1548,13.13,26.9,26.9
2021-06-07 19:00:00,1549,13.11,25.9,25.9
2021-06-07 19:30:00,1550,13.11,24.7,24.7
2021-06-07 20:00:00,1551,13.1,24,24
2021-06-07 20:30:00,1552,13.09,23,23
2021-06-07 21:00:00,1553,13.08,21.9,21.9
2021-06-07 21:30:00,1554,13.07,21.1,21.1
2021-06-07 22:00:00,1555,13.07,20.8,20.8
2021-06-07 22:30:00,1556,13.06,20.5,20.5
2021-06-07 23:00:00,1557,13.05,20.2,20.2
2021-06-07 23:30:00,1558,13.04,20.1,20.1
2021-06-08 00:00:00,1559,13.04,20,20
2021-06-08 00:30:00,1560,13.03,20,20
2021-06-08 01:00:00,1561,13.02,20.2,20.2
2021-06-08 01:30:00,1562,13.02,20.2,20.2
2021-06-08 02:00:00,1563,13.01,19.6,19.6
2021-06-08 02:30:00,1564,13,19.3,19.3
2021-06-08 03:00:00,1565,13,19,19
2021-06-08 03:30:00,1566,12.99,18.8,18.8
2021-06-08 04:00:00,1567,12.99,18.5,18.5
2021-06-08 04:30:00,1568,12.98,18.3,18.3
2021-06-08 05:00:00,1569,12.98,18.2,18.2
2021-06-08 05:30:00,1570,12.98,18.2,18.2
2021-06-08 06:00:00,1571,12.99,18.2,18.2
2021-06-08 06:30:00,1572,13,18.5,18.5
2021-06-08 07:00:00,1573,13.01,18.9,18.9
2021-06-08 07:30:00,1574,13.02,19.3,19.3
2021-06-08 08:00:00,1575,13.04,19.7,19.7
2021-06-08 08:30:00,1576,13.07,19.9,19.9
2021-06-08 09:00:00,1577,13.09,20.4,20.4
2021-06-08 09:30:00,1578,13.15,20.9,20.9
2021-06-08 10:00:00,1579,13.53,21.5,21.5
2021-06-08 10:30:00,1580,13.42,22.5,22.5
2021-06-08 11:00:00,1581,14.09,24.6,24.6
2021-06-08 11:30:00,1582,13.6,25.3,25.3
2021-06-08 12:00:00,1583,14.03,25.9,25.9
2021-06-08 12:30:00,1584,13.96,26.6,26.6
2021-06-08 13:00:00,1585,13.9,27.9,27.9
2021-06-08 13:30:00,1586,13.49,28.1,28.1
2021-06-08 14:00:00,1587,13.51,28.3,28.3
2021-06-08 14:30:00,1588,13.37,27.8,27.8
2021-06-08 15:00:00,1589,13.34,27.5,27.5
2021-06-08 15:30:00,1590,13.3,27.8,27.8
2021-06-08 16:00:00,1591,13.3,27.1,27.1
2021-06-08 16:30:00,1592,13.24,26.7,26.7
2021-06-08 17:00:00,1593,13.2,26.4,26.4
2021-06-08 17:30:00,1594,13.18,26.2,26.2
2021-06-08 18:00:00,1595,13.16,25.6,25.6
2021-06-08 18:30:00,1596,13.14,25.2,25.2
2021-06-08 19:00:00,1597,13.13,24.8,24.8
2021-06-08 19:30:00,1598,13.12,24.3,24.3
2021-06-08 20:00:00,1599,13.11,23.8,23.8
2021-06-08 20:30:00,1600,13.1,23.2,23.2
2021-06-08 21:00:00,1601,13.1,22.7,22.7
2021-06-08 21:30:00,1602,13.09,22.2,22.2
2021-06-08 22:00:00,1603,13.09,21.9,21.9
2021-06-08 22:30:00,1604,13.08,21.5,21.5
2021-06-08 23:00:00,1605,13.08,21.2,21.2
2021-06-08 23:30:00,1606,13.07,20.6,20.6
2021-06-09 00:00:00,1607,13.06,20,20
2021-06-09 00:30:00,1608,13.06,19.6,19.6
2021-06-09 01:00:00,1609,13.05,19,19
2021-06-09 01:30:00,1610,13.04,18.5,18.5
2021-06-09 02:00:00,1611,13.03,18,18
2021-06-09 02:30:00,1612,13.03,17.7,17.7
2021-06-09 03:00:00,1613,13.02,17.4,17.4
2021-06-09 03:30:00,1614,13.01,17.3,17.3
2021-06-09 04:00:00,1615,13.01,17.3,17.3
2021-06-09 04:30:00,1616,13,17.4,17.4
2021-06-09 05:00:00,1617,12.99,17.3,17.3
2021-06-09 05:30:00,1618,12.99,17.3,17.3
2021-06-09 06:00:00,1619,12.99,17.4,17.4
2021-06-09 06:30:00,1620,13,17.6,17.6
2021-06-09 07:00:00,1621,13.01,18.1,18.1
2021-06-09 07:30:00,1622,13.02,18.7,18.7
2021-06-09 08:00:00,1623,13.03,19.5,19.5
2021-06-09 08:30:00,1624,13.05,20.4,20.4
2021-06-09 09:00:00,1625,13.08,21.3,21.3
2021-06-09 09:30:00,1626,13.14,22.4,22.4
2021-06-09 10:00:00,1627,13.35,23.4,23.4
2021-06-09 10:30:00,1628,13.42,25,25
2021-06-09 11:00:00,1629,14,27.3,27.3
2021-06-09 11:30:00,1630,13.89,28.7,28.7
2021-06-09 12:00:00,1631,13.83,30.4,30.4
2021-06-09 12:30:00,1632,13.77,30.8,30.8
2021-06-09 13:00:00,1633,13.78,30.9,30.9
2021-06-09 13:30:00,1634,13.34,30.9,30.9
2021-06-09 14:00:00,1635,13.37,31.2,31.2
2021-06-09 14:30:00,1636,13.33,30.6,30.6
2021-06-09 15:00:00,1637,13.27,30,30
2021-06-09 15:30:00,1638,13.37,30.3,30.3
2021-06-09 16:00:00,1639,13.23,29.6,29.6
2021-06-09 16:30:00,1640,13.18,28.7,28.7
2021-06-09 17:00:00,1641,13.17,26.7,26.7
2021-06-09 17:30:00,1642,13.21,26.3,26.3
2021-06-09 18:00:00,1643,13.16,26.1,26.1
2021-06-09 18:30:00,1644,13.13,25.7,25.7
2021-06-09 19:00:00,1645,13.12,24.8,24.8
2021-06-09 19:30:00,1646,13.11,23.8,23.8
2021-06-09 20:00:00,1647,13.1,23,23
2021-06-09 20:30:00,1648,13.1,22.1,22.1
2021-06-09 21:00:00,1649,13.09,21.6,21.6
2021-06-09 21:30:00,1650,13.08,21.2,21.2
2021-06-09 22:00:00,1651,13.07,20.8,20.8
2021-06-09 22:30:00,1652,13.07,20.5,20.5
2021-06-09 23:00:00,1653,13.06,20.1,20.1
2021-06-09 23:30:00,1654,13.05,19.7,19.7
2021-06-10 00:00:00,1655,13.04,19.3,19.3
2021-06-10 00:30:00,1656,13.04,19,19
2021-06-10 01:00:00,1657,13.03,18.7,18.7
2021-06-10 01:30:00,1658,13.02,18.4,18.4
2021-06-10 02:00:00,1659,13.01,18,18
2021-06-10 02:30:00,1660,13.01,17.8,17.8
2021-06-10 03:00:00,1661,13,17.8,17.8
2021-06-10 03:30:00,1662,13,17.7,17.7
2021-06-10 04:00:00,1663,12.99,17.4,17.4
2021-06-10 04:30:00,1664,12.99,17.1,17.1
2021-06-10 05:00:00,1665,12.98,17,17
2021-06-10 05:30:00,1666,12.99,17.1,17.1
2021-06-10 06:00:00,1667,12.99,17.2,17.2
2021-06-10 06:30:00,1668,12.99,17.6,17.6
2021-06-10 07:00:00,1669,12.99,18.2,18.2
2021-06-10 07:30:00,1670,13.02,19,19
2021-06-10 08:00:00,1671,13.04,19.9,19.9
2021-06-10 08:30:00,1672,13.04,20.7,20.7
2021-06-10 09:00:00,1673,13.06,21.4,21.4
2021-06-10 09:30:00,1674,13.08,22,22
2021-06-10 10:00:00,1675,13.43,22.4,22.4
2021-06-10 10:30:00,1676,13.41,23.5,23.5
2021-06-10 11:00:00,1677,14.04,26,26
2021-06-10 11:30:00,1678,13.93,28,28
2021-06-10 12:00:00,1679,13.84,28.9,28.9
2021-06-10 12:30:00,1680,13.81,29,29
2021-06-10 13:00:00,1681,13.37,29.1,29.1
2021-06-10 13:30:00,1682,13.37,29.6,29.6
2021-06-10 14:00:00,1683,13.34,30.8,30.8
2021-06-10 14:30:00,1684,13.27,29.6,29.6
2021-06-10 15:00:00,1685,13.24,30.1,30.1
2021-06-10 15:30:00,1686,13.45,30.4,30.4
2021-06-10 16:00:00,1687,13.37,29.6,29.6
2021-06-10 16:30:00,1688,13.21,28.7,28.7
2021-06-10 17:00:00,1689,13.18,28.2,28.2
2021-06-10 17:30:00,1690,13.17,27.8,27.8
2021-06-10 18:00:00,1691,13.15,27.2,27.2
2021-06-10 18:30:00,1692,13.14,26.6,26.6
2021-06-10 19:00:00,1693,13.12,26.2,26.2
2021-06-10 19:30:00,1694,13.11,25.7,25.7
2021-06-10 20:00:00,1695,13.1,25,25
2021-06-10 20:30:00,1696,13.1,24.5,24.5
2021-06-10 21:00:00,1697,13.09,24,24
2021-06-10 21:30:00,1698,13.08,23.5,23.5
2021-06-10 22:00:00,1699,13.08,23.1,23.1
2021-06-10 22:30:00,1700,13.07,22.7,22.7
2021-06-10 23:00:00,1701,13.06,22.4,22.4
2021-06-10 23:30:00,1702,13.05,22.1,22.1
2021-06-11 00:00:00,1703,13.04,21.8,21.8
2021-06-11 00:30:00,1704,13.04,21.3,21.3
2021-06-11 01:00:00,1705,13.03,21.1,21.1
2021-06-11 01:30:00,1706,13.02,20.9,20.9
2021-06-11 02:00:00,1707,13.02,20.6,20.6
2021-06-11 02:30:00,1708,13.01,20.3,20.3
2021-06-11 03:00:00,1709,13.01,20.1,20.1
2021-06-11 03:30:00,1710,13,19.7,19.7
2021-06-11 04:00:00,1711,13,19.3,19.3
2021-06-11 04:30:00,1712,12.99,18.8,18.8
2021-06-11 05:00:00,1713,12.99,18.5,18.5
2021-06-11 05:30:00,1714,12.99,18.2,18.2
2021-06-11 06:00:00,1715,12.99,18,18
2021-06-11 06:30:00,1716,13,17.9,17.9
2021-06-11 07:00:00,1717,13.03,18.1,18.1
2021-06-11 07:30:00,1718,13.04,18.4,18.4
2021-06-11 08:00:00,1719,13.01,18.1,18.1
2021-06-11 08:30:00,1720,13.03,18.1,18.1
2021-06-11 09:00:00,1721,13.02,18.1,18.1
2021-06-11 09:30:00,1722,13.11,18.4,18.4
2021-06-11 10:00:00,1723,13.23,19,19
2021-06-11 10:30:00,1724,13.25,19.6,19.6
2021-06-11 11:00:00,1725,14.15,21,21
2021-06-11 11:30:00,1726,14.09,23.4,23.4
2021-06-11 12:00:00,1727,14.09,23.6,23.6
2021-06-11 12:30:00,1728,13.63,23.9,23.9
2021-06-11 13:00:00,1729,14.04,23.6,23.6
2021-06-11 13:30:00,1730,13.72,24.9,24.9
2021-06-11 14:00:00,1731,13.71,25.4,25.4
2021-06-11 14:30:00,1732,13.45,25.2,25.2
2021-06-11 15:00:00,1733,13.4,25.4,25.4
2021-06-11 15:30:00,1734,13.38,25.4,25.4
2021-06-11 16:00:00,1735,13.34,24.6,24.6
2021-06-11 16:30:00,1736,13.25,24.1,24.1
2021-06-11 17:00:00,1737,13.2,23.8,23.8
2021-06-11 17:30:00,1738,13.17,23.3,23.3
2021-06-11 18:00:00,1739,13.16,22.8,22.8
2021-06-11 18:30:00,1740,13.16,22.3,22.3
2021-06-11 19:00:00,1741,13.13,22.1,22.1
2021-06-11 19:30:00,1742,13.12,21.6,21.6
2021-06-11 20:00:00,1743,13.11,21.1,21.1
2021-06-11 20:30:00,1744,13.1,20.3,20.3
2021-06-11 21:00:00,1745,13.1,19.4,19.4
2021-06-11 21:30:00,1746,13.09,18.9,18.9
2021-06-11 22:00:00,1747,13.08,18.3,18.3
2021-06-11 22:30:00,1748,13.07,18.1,18.1
2021-06-11 23:00:00,1749,13.06,17.7,17.7
2021-06-11 23:30:00,1750,13.06,17.5,17.5
2021-06-12 00:00:00,1751,13.05,17.1,17.1
2021-06-12 00:30:00,1752,13.04,16.8,16.8
2021-06-12 01:00:00,1753,13.03,16.3,16.3
2021-06-12 01:30:00,1754,13.02,16,16
2021-06-12 02:00:00,1755,13.01,15.6,15.6
2021-06-12 02:30:00,1756,13,15.1,15.1
2021-06-12 03:00:00,1757,13,14.8,14.8
2021-06-12 03:30:00,1758,12.99,14.6,14.6
2021-06-12 04:00:00,1759,12.98,14.3,14.3
2021-06-12 04:30:00,1760,12.98,14.2,14.2
2021-06-12 05:00:00,1761,12.97,14.1,14.1
2021-06-12 05:30:00,1762,12.97,14.1,14.1
2021-06-12 06:00:00,1763,12.98,14.2,14.2
2021-06-12 06:30:00,1764,12.98,14.6,14.6
2021-06-12 07:00:00,1765,12.99,15.1,15.1
2021-06-12 07:30:00,1766,13,15.7,15.7
2021-06-12 08:00:00,1767,13.01,16.4,16.4
2021-06-12 08:30:00,1768,13.02,17.2,17.2
2021-06-12 09:00:00,1769,13.03,18,18
2021-06-12 09:30:00,1770,13.06,18.6,18.6
2021-06-12 10:00:00,1771,13.33,19.4,19.4
2021-06-12 10:30:00,1772,13.68,20.8,20.8
2021-06-12 11:00:00,1773,14.07,22.7,22.6
2021-06-12 11:30:00,1774,13.98,24.5,24.5
2021-06-12 12:00:00,1775,13.93,24.8,24.8
2021-06-12 12:30:00,1776,13.89,25.1,25.1
2021-06-12 13:00:00,1777,13.49,25.4,25.4
2021-06-12 13:30:00,1778,13.49,25.8,25.8
2021-06-12 14:00:00,1779,13.49,26.7,26.7
2021-06-12 14:30:00,1780,13.34,25.2,25.2
2021-06-12 15:00:00,1781,13.3,26.2,26.2
2021-06-12 15:30:00,1782,13.58,26.4,26.4
2021-06-12 16:00:00,1783,13.38,25.3,25.3
2021-06-12 16:30:00,1784,13.24,24.3,24.3
2021-06-12 17:00:00,1785,13.21,24,24
2021-06-12 17:30:00,1786,13.19,23.7,23.7
2021-06-12 18:00:00,1787,13.17,23.2,23.2
2021-06-12 18:30:00,1788,13.15,22.8,22.8
2021-06-12 19:00:00,1789,13.13,22.4,22.4
2021-06-12 19:30:00,1790,13.12,22,22
2021-06-12 20:00:00,1791,13.11,21.2,21.2
2021-06-12 20:30:00,1792,13.1,20,20
2021-06-12 21:00:00,1793,13.09,18.8,18.8
2021-06-12 21:30:00,1794,13.09,17.8,17.8
2021-06-12 22:00:00,1795,13.08,16.9,16.9
2021-06-12 22:30:00,1796,13.07,16.3,16.3
2021-06-12 23:00:00,1797,13.06,15.9,15.9
2021-06-12 23:30:00,1798,13.05,15.6,15.6
2021-06-13 00:00:00,1799,13.04,15.2,15.2
2021-06-13 00:30:00,1800,13.03,14.8,14.8
2021-06-13 01:00:00,1801,13.02,14.6,14.6
2021-06-13 01:30:00,1802,13.02,14.3,14.3
2021-06-13 02:00:00,1803,13.01,14.1,14.1
2021-06-13 02:30:00,1804,13,13.8,13.8
2021-06-13 03:00:00,1805,12.99,13.5,13.5
2021-06-13 03:30:00,1806,12.98,13.3,13.3
2021-06-13 04:00:00,1807,12.98,12.9,12.9
2021-06-13 04:30:00,1808,12.97,12.7,12.7
2021-06-13 05:00:00,1809,12.97,12.7,12.6
2021-06-13 05:30:00,1810,12.96,12.7,12.7
2021-06-13 06:00:00,1811,12.97,13.1,13.1
2021-06-13 06:30:00,1812,12.98,13.7,13.7
2021-06-13 07:00:00,1813,12.99,14.5,14.5
2021-06-13 07:30:00,1814,12.98,15.5,15.5
2021-06-13 08:00:00,1815,12.96,16.1,16.1
2021-06-13 08:30:00,1816,13,16.6,16.6
2021-06-13 09:00:00,1817,13.02,17.4,17.4
2021-06-13 09:30:00,1818,12.97,17.4,17.4
2021-06-13 10:00:00,1819,13.02,17,17
2021-06-13 10:30:00,1820,13.17,17.5,17.5
2021-06-13 11:00:00,1821,14.28,19.6,19.6
2021-06-13 11:30:00,1822,14.13,22.2,22.2
2021-06-13 12:00:00,1823,14.08,23,23
2021-06-13 12:30:00,1824,14.01,23.4,23.4
2021-06-13 13:00:00,1825,13.98,23.8,23.8
2021-06-13 13:30:00,1826,13.56,24.2,24.2
2021-06-13 14:00:00,1827,13.56,26.1,26.1
2021-06-13 14:30:00,1828,13.35,24.8,24.8
2021-06-13 15:00:00,1829,13.28,25.1,25.1
2021-06-13 15:30:00,1830,13.64,25.5,25.5
2021-06-13 16:00:00,1831,13.38,24.5,24.5
2021-06-13 16:30:00,1832,13.24,23.7,23.7
2021-06-13 17:00:00,1833,13.21,23.6,23.6
2021-06-13 17:30:00,1834,13.19,23.4,23.4
2021-06-13 18:00:00,1835,13.17,23,23
2021-06-13 18:30:00,1836,13.15,22.5,22.5
2021-06-13 19:00:00,1837,13.13,22.1,22.1
2021-06-13 19:30:00,1838,13.12,21.4,21.4
2021-06-13 20:00:00,1839,13.11,20.5,20.5
2021-06-13 20:30:00,1840,13.1,19.5,19.5
2021-06-13 21:00:00,1841,13.09,18.6,18.6
2021-06-13 21:30:00,1842,13.08,17.8,17.8
2021-06-13 22:00:00,1843,13.07,17,17
2021-06-13 22:30:00,1844,13.06,16.5,16.5
2021-06-13 23:00:00,1845,13.05,16.1,16.1
2021-06-13 23:30:00,1846,13.04,15.8,15.8
2021-06-14 00:00:00,1847,13.03,15.5,15.5
2021-06-14 00:30:00,1848,13.02,15.2,15.2
2021-06-14 01:00:00,1849,13.01,14.9,14.9
2021-06-14 01:30:00,1850,13,14.5,14.5
2021-06-14 02:00:00,1851,12.99,14.2,14.2
2021-06-14 02:30:00,1852,12.98,13.8,13.8
2021-06-14 03:00:00,1853,12.98,13.5,13.5
2021-06-14 03:30:00,1854,12.97,13.1,13.1
2021-06-14 04:00:00,1855,12.97,12.9,12.9
2021-06-14 04:30:00,1856,12.96,12.6,12.6
2021-06-14 05:00:00,1857,12.96,12.4,12.4
2021-06-14 05:30:00,1858,12.95,12.4,12.4
2021-06-14 06:00:00,1859,12.96,12.6,12.6
2021-06-14 06:30:00,1860,12.97,13,13
2021-06-14 07:00:00,1861,12.98,13.7,13.7
2021-06-14 07:30:00,1862,12.99,14.6,14.6
2021-06-14 08:00:00,1863,13,15.8,15.8
2021-06-14 08:30:00,1864,13.01,16.8,16.8
2021-06-14 09:00:00,1865,13.03,18,18
2021-06-14 09:30:00,1866,13.06,19.1,19.1
2021-06-14 10:00:00,1867,14.19,20.2,20.2
2021-06-14 10:30:00,1868,14.12,22,22
2021-06-14 11:00:00,1869,14.01,24.1,24.1
2021-06-14 11:30:00,1870,13.96,25.2,25.2
2021-06-14 12:00:00,1871,13.9,25.4,25.4
2021-06-14 12:30:00,1872,13.49,25.7,25.7
2021-06-14 13:00:00,1873,13.49,26,26
2021-06-14 13:30:00,1874,13.49,26.3,26.3
2021-06-14 14:00:00,1875,13.5,27.1,27.1
2021-06-14 14:30:00,1876,13.34,25.7,25.7
2021-06-14 15:00:00,1877,13.38,26.5,26.5
2021-06-14 15:30:00,1878,13.61,26.2,26.2
2021-06-14 16:00:00,1879,13.36,25.1,25.1
2021-06-14 16:30:00,1880,13.25,24.2,24.2
2021-06-14 17:00:00,1881,13.21,23.9,23.9
2021-06-14 17:30:00,1882,13.19,23.2,23.2
2021-06-14 18:00:00,1883,13.17,22.3,22.3
2021-06-14 18:30:00,1884,13.15,21.3,21.3
2021-06-14 19:00:00,1885,13.13,20.3,20.3
2021-06-14 19:30:00,1886,13.12,19.5,19.5
2021-06-14 20:00:00,1887,13.1,18.8,18.8
2021-06-14 20:30:00,1888,13.1,18.1,18.1
2021-06-14 21:00:00,1889,13.09,17.5,17.5
2021-06-14 21:30:00,1890,13.08,16.8,16.8
2021-06-14 22:00:00,1891,13.07,16.1,16.1
2021-06-14 22:30:00,1892,13.06,15.5,15.5
2021-06-14 23:00:00,1893,13.05,14.9,14.9
2021-06-14 23:30:00,1894,13.04,14.2,14.2
2021-06-15 00:00:00,1895,13.03,13.7,13.7
2021-06-15 00:30:00,1896,13.02,13.2,13.2
2021-06-15 01:00:00,1897,13.01,12.9,12.9
2021-06-15 01:30:00,1898,13,12.6,12.6
2021-06-15 02:00:00,1899,12.99,12.3,12.3
2021-06-15 02:30:00,1900,12.98,12.1,12.1
2021-06-15 03:00:00,1901,12.98,12,12
2021-06-15 03:30:00,1902,12.97,11.8,11.8
2021-06-15 04:00:00,1903,12.96,11.6,11.6
2021-06-15 04:30:00,1904,12.96,11.6,11.6
2021-06-15 05:00:00,1905,12.95,11.5,11.5
2021-06-15 05:30:00,1906,12.95,11.4,11.4
2021-06-15 06:00:00,1907,12.96,11.7,11.7
2021-06-15 06:30:00,1908,12.97,12.3,12.3
2021-06-15 07:00:00,1909,12.98,13.1,13.1
2021-06-15 07:30:00,1910,12.99,14,14
2021-06-15 08:00:00,1911,12.99,14.9,14.9
2021-06-15 08:30:00,1912,13.01,15.8,15.8
2021-06-15 09:00:00,1913,13.03,16.8,16.8
2021-06-15 09:30:00,1914,13.08,17.7,17.7
2021-06-15 10:00:00,1915,13.96,18.7,18.7
2021-06-15 10:30:00,1916,13.47,20.3,20.3
2021-06-15 11:00:00,1917,14.13,22,22
2021-06-15 11:30:00,1918,14.1,23.2,23.2
2021-06-15 12:00:00,1919,14.02,23.8,23.8
2021-06-15 12:30:00,1920,13.96,25,25
2021-06-15 13:00:00,1921,13.53,25.3,25.3
2021-06-15 13:30:00,1922,13.45,25.2,25.2
2021-06-15 14:00:00,1923,13.53,24.5,24.5
2021-06-15 14:30:00,1924,13.48,24.5,24.5
2021-06-15 15:00:00,1925,13.34,24.8,24.8
2021-06-15 15:30:00,1926,13.32,25.4,25.4
2021-06-15 16:00:00,1927,13.37,24.2,24.2
2021-06-15 16:30:00,1928,13.23,23.5,23.5
2021-06-15 17:00:00,1929,13.21,23.2,23.2
2021-06-15 17:30:00,1930,13.18,23,23
2021-06-15 18:00:00,1931,13.17,22.5,22.5
2021-06-15 18:30:00,1932,13.15,22.2,22.2
2021-06-15 19:00:00,1933,13.13,21.8,21.8
2021-06-15 19:30:00,1934,13.11,21.2,21.2
2021-06-15 20:00:00,1935,13.1,20.3,20.3
2021-06-15 20:30:00,1936,13.09,19.4,19.4
2021-06-15 21:00:00,1937,13.08,18.5,18.5
2021-06-15 21:30:00,1938,13.07,17.7,17.7
2021-06-15 22:00:00,1939,13.06,17.3,17.3
2021-06-15 22:30:00,1940,13.05,16.8,16.8
2021-06-15 23:00:00,1941,13.04,16.5,16.5
2021-06-15 23:30:00,1942,13.03,16.1,16.1
2021-06-16 00:00:00,1943,13.02,15.7,15.7
2021-06-16 00:30:00,1944,13.01,15.5,15.5
2021-06-16 01:00:00,1945,13,15,15
2021-06-16 01:30:00,1946,12.99,14.7,14.7
2021-06-16 02:00:00,1947,12.98,14.5,14.5
2021-06-16 02:30:00,1948,12.98,14.2,14.2
2021-06-16 03:00:00,1949,12.97,13.9,13.9
2021-06-16 03:30:00,1950,12.97,13.5,13.5
2021-06-16 04:00:00,1951,12.96,13.2,13.2
2021-06-16 04:30:00,1952,12.96,12.9,12.9
2021-06-16 05:00:00,1953,12.95,12.6,12.6
2021-06-16 05:30:00,1954,12.95,12.4,12.4
2021-06-16 06:00:00,1955,12.96,12.6,12.6
2021-06-16 06:30:00,1956,12.97,13,13
2021-06-16 07:00:00,1957,12.98,13.4,13.4
2021-06-16 07:30:00,1958,12.99,13.9,13.9
2021-06-16 08:00:00,1959,12.99,14.5,14.5
2021-06-16 08:30:00,1960,13.01,15.3,15.3
2021-06-16 09:00:00,1961,13.03,16.2,16.2
2021-06-16 09:30:00,1962,13.06,17.3,17.3
2021-06-16 10:00:00,1963,13.21,18.3,18.3
2021-06-16 10:30:00,1964,13.49,20.2,20.2
2021-06-16 11:00:00,1965,14.08,23.7,23.7
2021-06-16 11:30:00,1966,13.99,26.6,26.6
2021-06-16 12:00:00,1967,13.87,27.2,27.2
2021-06-16 12:30:00,1968,13.43,27.6,27.6
2021-06-16 13:00:00,1969,13.43,27.8,27.8
2021-06-16 13:30:00,1970,13.41,27.8,27.8
2021-06-16 14:00:00,1971,13.41,29.1,29.1
2021-06-16 14:30:00,1972,13.33,28.1,28.1
2021-06-16 15:00:00,1973,13.31,27.2,27.2
2021-06-16 15:30:00,1974,13.32,26.8,26.8
2021-06-16 16:00:00,1975,13.3,26.2,26.2
2021-06-16 16:30:00,1976,13.24,25.6,25.6
2021-06-16 17:00:00,1977,13.26,25.6,25.6
2021-06-16 17:30:00,1978,13.19,25.3,25.3
2021-06-16 18:00:00,1979,13.17,24.8,24.8
2021-06-16 18:30:00,1980,13.14,24.4,24.4
2021-06-16 19:00:00,1981,13.12,24,24
2021-06-16 19:30:00,1982,13.11,23.5,23.5
2021-06-16 20:00:00,1983,13.1,23.1,23.1
2021-06-16 20:30:00,1984,13.08,22.6,22.6
2021-06-16 21:00:00,1985,13.07,22.1,22.1
2021-06-16 21:30:00,1986,13.06,21.4,21.4
2021-06-16 22:00:00,1987,13.05,21,21
2021-06-16 22:30:00,1988,13.04,20.7,20.7
2021-06-16 23:00:00,1989,13.03,20.6,20.6
2021-06-16 23:30:00,1990,13.02,20.2,20.2
2021-06-17 00:00:00,1991,13.02,19.9,19.9
2021-06-17 00:30:00,1992,13.01,19.5,19.5
2021-06-17 01:00:00,1993,13,19.2,19.2
2021-06-17 01:30:00,1994,12.99,18.8,18.8
2021-06-17 02:00:00,1995,12.99,18.5,18.5
2021-06-17 02:30:00,1996,12.99,18,18
2021-06-17 03:00:00,1997,12.98,17.6,17.6
2021-06-17 03:30:00,1998,12.98,17.1,17.1
2021-06-17 04:00:00,1999,12.97,16.6,16.6
2021-06-17 04:30:00,2000,12.97,16.3,16.3
2021-06-17 05:00:00,2001,12.97,16,16
2021-06-17 05:30:00,2002,12.97,16.5,16.5
2021-06-17 06:00:00,2003,12.97,17.1,17.1
2021-06-17 06:30:00,2004,12.98,17.4,17.4
2021-06-17 07:00:00,2005,12.99,17.8,17.8
2021-06-17 07:30:00,2006,13,18.2,18.2
2021-06-17 08:00:00,2007,13.01,18.8,18.8
2021-06-17 08:30:00,2008,13.02,19.5,19.5
2021-06-17 09:00:00,2009,13.04,20.2,20.2
2021-06-17 09:30:00,2010,13.07,20.9,20.9
2021-06-17 10:00:00,2011,13.32,21.8,21.8
2021-06-17 10:30:00,2012,14.1,23.3,23.3
2021-06-17 11:00:00,2013,14.01,25.6,25.6
2021-06-17 11:30:00,2014,13.89,26.9,26.9
2021-06-17 12:00:00,2015,13.84,27.4,27.4
2021-06-17 12:30:00,2016,13.81,27.6,27.6
2021-06-17 13:00:00,2017,13.43,27.3,27.3
2021-06-17 13:30:00,2018,13.43,27,27
2021-06-17 14:00:00,2019,13.47,27.8,27.8
2021-06-17 14:30:00,2020,13.46,26.8,26.8
2021-06-17 15:00:00,2021,13.32,27.6,27.6
2021-06-17 15:30:00,2022,13.42,28.1,28.1
2021-06-17 16:00:00,2023,13.38,26.6,26.6
2021-06-17 16:30:00,2024,13.24,26,26
2021-06-17 17:00:00,2025,13.23,25.5,25.5
